Episode,Reward
210,21.401141
211,22.292427
212,0.020698
213,4.500582
214,24.058714
215,7.875059
216,4.786437
217,8.285466
218,2.369613
219,22.755642
220,3.050933
221,2.11403
222,11.331305
223,18.722576
224,11.118719
225,14.342453
226,3.594287
227,5.750485
228,38.038642
229,15.7171
230,3.345122
231,23.972708
232,9.185152
233,2.187568
234,21.085664
235,4.372497
236,34.1135
237,1.501716
238,8.749188
239,7.880168
240,8.449675
241,22.85751
242,20.044922
243,5.532387
244,20.18171
245,8.133178
246,9.618839
247,22.725279
248,31.70524
249,2.090104
250,11.409819
251,1.352196
252,7.904989
253,0.263518
254,23.668106
255,2.861615
256,15.122267
257,2.321419
258,1.936838
259,25.032527
260,7.187668
261,1.806203
262,-0.96682
263,4.9877
264,4.822006
265,6.422474
266,8.960683
267,32.567794
268,26.95991
269,22.809489
270,1.076993
271,4.310469
272,17.496078
273,2.190945
274,20.681552
275,25.091746
276,3.920011
277,-1.77997
278,8.348386
279,0.547256
280,21.261763
281,6.770396
282,25.794259
283,7.011274
284,19.991434
285,-0.837319
286,21.040596
287,31.046391
288,3.786986
289,7.694654
290,27.180761
291,4.241177
292,3.811101
293,2.414819
294,7.727413
295,2.148295
296,5.805922
297,5.698444
298,22.45526
299,28.104973
300,5.521526
301,29.650147
302,4.995251
303,30.102964
304,36.017267
305,15.543325
306,4.54392
307,13.112512
308,12.693272
309,-0.216071
310,3.470687
311,18.450331
312,12.899012
313,3.421988
314,2.424495
315,29.270526
316,31.66827
317,14.866322
318,16.514848
319,5.048939
320,7.376352
321,10.23651
322,9.451434
323,24.122874
324,16.012074
325,6.452816
326,5.016344
327,4.904229
328,12.950827
329,13.275416
330,-0.686834
331,16.483924
332,37.855727
333,13.777699
334,5.385986
335,7.297007
336,16.461215
337,6.378033
338,30.444202
339,3.266264
340,27.421196
341,12.095917
342,22.723192
343,25.465018
344,21.520023
345,2.761265
346,10.632525
347,0.850947
348,1.285643
349,13.360119
350,6.383993
351,0.297703
352,5.08161
353,15.891557
354,20.981196
355,7.174505
356,3.284211
357,3.29238
358,19.11284
359,13.777291
360,7.052491
361,19.464059
362,21.487398
363,12.642509
364,23.962531
365,1.500794
366,-0.216132
367,25.243686
368,0.194116
369,3.814072
370,13.729377
371,11.26836
372,11.99839
373,12.499177
374,28.883351
375,2.210476
376,6.318231
377,23.485079
378,5.282876
379,6.086752
380,12.920382
381,22.587124
382,30.002523
383,16.390629
384,2.824971
385,13.9139
386,12.382903
387,6.657156
388,2.749479
389,6.664871
390,23.219502
391,23.210276
392,22.37776
393,22.704249
394,18.190121
395,11.99656
396,26.381866
397,20.572237
398,1.402829
399,23.808474
400,16.545398
401,38.698788
402,7.46356
403,6.749915
404,6.469566
405,15.33088
406,9.074964
407,10.839801
408,7.541277
409,3.875153
410,25.749691
411,30.250217
412,0.8304
413,33.410245
414,11.140614
415,11.594327
416,29.197635
417,6.780812
418,15.947867
419,17.629003
420,1.715207
421,5.839332
422,10.693873
423,13.65368
424,28.954516
425,5.707685
426,5.257933
427,5.230479
428,1.093978
429,12.366495
430,29.058414
431,6.341381
432,9.052745
433,9.70888
434,3.376386
435,14.459858
436,14.527022
437,2.456875
438,22.273155
439,3.990205
440,28.572104
441,20.461208
442,4.579486
443,1.003642
444,30.587198
445,5.04869
446,3.828126
447,24.338479
448,23.360139
449,4.246429
450,5.824639
451,6.511827
452,5.911273
453,13.027801
454,7.406499
455,15.565116
456,17.002547
457,25.552972
458,0.843079
459,19.662878
460,5.874609
461,8.371279
462,3.04822
463,12.117211
464,4.534394
465,7.403048
466,40.790946
467,16.331303
468,10.273767
469,2.270551
470,16.353487
471,32.540768
472,15.761657
473,3.166551
474,10.76975
475,35.6633
476,3.58207
477,8.751146
478,23.273206
479,11.558444
480,26.167098
481,36.326658
482,6.599876
483,12.424497
484,11.672942
485,39.779047
486,33.871223
487,33.503143
488,10.905147
489,4.95993
490,17.148418
491,9.3903
492,0.863478
493,15.94912
494,9.879219
495,3.878061
496,2.644474
497,1.858804
498,23.32541
499,37.319098
500,6.939102
501,21.059826
502,4.333987
503,10.87958
504,18.176744
505,16.098184
506,15.257233
507,18.650549
508,5.695903
509,28.381707
510,17.826348
511,23.929901
512,30.014595
513,11.513193
514,0.287192
515,4.165919
516,23.136682
517,5.416944
518,15.698372
519,4.283773
520,32.382764
521,18.754927
522,1.562479
523,30.855623
524,2.652711
525,7.410361
526,30.907609
527,28.416771
528,31.450103
529,27.166075
530,5.374402
531,11.761004
532,45.84527
533,9.622752
534,10.361719
535,9.999441
536,9.285915
537,26.146992
538,34.479398
539,3.421892
540,7.762807
541,32.647263
542,29.298615
543,16.32902
544,2.602189
545,3.732929
546,39.280774
547,1.413599
548,-0.797355
549,1.752464
550,23.835746
551,36.866268
552,5.825857
553,41.932853
554,31.853456
555,11.391992
556,12.6146
557,29.463467
558,32.144113
559,5.699146
560,23.229808
561,41.758545
562,9.404964
563,5.293126
564,14.972653
565,34.771444
566,15.08292
567,21.081449
568,-0.695535
569,27.018474
570,5.125719
571,39.414759
572,4.486544
573,35.041298
574,12.37214
575,7.06924
576,0.014161
577,13.478289
578,12.231387
579,12.233072
580,9.758529
581,16.278147
582,26.145109
583,25.850806
584,40.110409
585,0.921217
586,33.330843
587,-0.404174
588,41.644978
589,8.534443
590,16.416051
591,15.663479
592,20.618206
593,1.765608
594,9.238485
595,13.402034
596,22.326991
597,11.472001
598,40.629529
599,10.399446
600,26.162367
601,35.572477
602,19.127137
603,2.975014
604,9.42416
605,16.92495
606,12.879844
607,32.738614
608,26.038289
609,36.872909
610,35.419209
611,4.069605
612,42.103543
613,5.406665
614,23.302316
615,32.319103
616,14.66935
617,33.449466
618,8.167328
619,10.697184
620,19.232133
621,19.715358
622,37.108676
623,18.796062
624,39.908368
625,12.247419
626,10.115596
627,1.527215
628,14.136026
629,18.032682
630,30.726965
631,6.598996
632,4.162862
633,1.169252
634,34.774307
635,37.890292
636,36.866712
637,37.214118
638,36.537419
639,23.313354
640,10.882664
641,5.484584
642,35.910651
643,1.533994
644,19.033453
645,33.10704
646,6.932504
647,29.429755
648,1.94883
649,24.665227
650,38.386427
651,14.767031
652,19.728876
653,10.484461
654,14.741439
655,2.396368
656,33.481062
657,10.012255
658,19.68336
659,18.044587
660,36.219267
661,8.957571
662,6.428946
663,12.447935
664,6.557867
665,35.736634
666,14.632443
667,28.951509
668,4.837623
669,28.024342
670,37.429567
671,31.690737
672,1.774503
673,35.801505
674,7.241833
675,2.881833
676,15.578923
677,12.836875
678,9.697332
679,8.651076
680,17.515445
681,7.344301
682,32.811568
683,10.911735
684,5.518423
685,7.774191
686,24.977872
687,35.297515
688,36.667714
689,3.979317
690,15.325588
691,3.121224
692,21.351803
693,4.501555
694,18.812255
695,2.130785
696,3.041553
697,42.781164
698,3.213615
699,29.673414
700,14.6134
701,10.005275
702,35.816522
703,1.424549
704,4.336159
705,29.810086
706,42.193826
707,39.056938
708,30.79701
709,11.509545
710,26.393764
711,23.794282
712,10.021252
713,7.817393
714,1.054261
715,18.185089
716,42.202703
717,21.180298
718,11.637508
719,5.148658
720,4.086513
721,9.229275
722,12.990304
723,5.659844
724,5.852453
725,14.388207
726,3.049736
727,15.860168
728,33.065321
729,14.335101
730,7.492342
731,13.799535
732,11.434287
733,19.722422
734,16.173396
735,5.458686
736,19.193362
737,4.194162
738,30.872114
739,13.27177
740,21.800183
741,25.296732
742,15.33259
743,17.925237
744,28.723598
745,13.198863
746,5.931538
747,4.715113
748,28.950374
749,22.916393
750,13.473589
751,8.797839
752,18.562031
753,14.723215
754,19.109883
755,32.669552
756,18.429559
757,4.073323
758,38.189341
759,18.537859
760,12.294078
761,5.488764
762,42.884879
763,13.076807
764,40.644392
765,2.235222
766,7.922216
767,2.390205
768,32.526103
769,-1.534681
770,9.428828
771,30.707034
772,19.916473
773,41.286167
774,22.372374
775,6.461118
776,5.844471
777,46.040472
778,13.785343
779,34.98915
780,13.548803
781,25.598537
782,44.498266
783,13.353829
784,44.976263
785,2.663012
786,4.408228
787,11.957278
788,9.913567
789,21.902167
790,1.664473
791,2.236862
792,4.039693
793,10.878436
794,18.689452
795,13.244754
796,10.903574
797,17.028134
798,7.324315
799,17.322267
800,18.042185
801,15.396801
802,50.070524
803,38.713684
804,43.581567
805,0.080714
806,8.178083
807,10.60951
808,2.535946
809,22.532379
810,22.539341
811,10.099308
812,15.170998
813,6.434656
814,5.422487
815,4.22768
816,9.061004
817,26.662232
818,22.4864
819,3.423098
820,10.529698
821,13.058229
822,22.205261
823,36.892046
824,34.59713
825,2.542399
826,52.533887
827,42.852533
828,16.405199
829,29.786631
830,21.814465
831,2.277892
832,11.520149
833,4.363033
834,2.702652
835,6.283695
836,11.889786
837,2.887798
838,10.59106
839,32.729309
840,5.8886
841,44.173224
842,18.2046
843,15.054225
844,6.697226
845,16.359056
846,10.009653
847,7.918407
848,14.668939
849,42.575191
850,37.577674
851,10.074885
852,0.706214
853,21.803545
854,14.008073
855,3.426265
856,9.960908
857,21.474493
858,4.445063
859,40.646976
860,2.839692
861,9.685914
862,12.696455
863,20.379451
864,12.604387
865,32.459483
866,9.978206
867,48.85671
868,18.07711
869,18.806202
870,33.175761
871,3.464561
872,7.140843
873,17.14489
874,13.23459
875,28.99356
876,43.318713
877,4.674383
878,10.683035
879,26.318969
880,11.998571
881,0.419942
882,24.518405
883,11.617982
884,16.504846
885,8.230777
886,3.92947
887,12.231634
888,20.884133
889,22.935874
890,30.152445
891,19.429443
892,33.139701
893,2.915879
894,17.006897
895,12.006351
896,1.418817
897,18.137238
898,27.31391
899,43.93923
900,8.275299
901,10.780229
902,24.682061
903,37.51123
904,12.515843
905,34.195456
906,12.748499
907,8.139685
908,28.593831
909,52.832988
910,39.557631
911,4.890032
912,10.49088
913,46.956423
914,22.921603
915,49.296064
916,35.414439
917,7.977057
918,28.69729
919,22.172143
920,28.916005
921,27.181445
922,21.591429
923,9.902698
924,26.067612
925,28.25702
926,14.317374
927,0.976671
928,10.927512
929,2.60808
930,0.979915
931,1.074719
932,11.313512
933,2.688282
934,49.35494
935,10.69002
936,16.692874
937,19.224765
938,2.593355
939,21.30386
940,22.948727
941,24.144493
942,3.666534
943,9.220432
944,13.647419
945,23.724204
946,8.14444
947,6.42832
948,22.643454
949,10.854163
950,25.020377
951,32.364042
952,46.003871
953,2.604776
954,48.853894
955,21.512529
956,48.937262
957,7.474313
958,21.906073
959,50.393596
960,10.635899
961,22.223826
962,25.387657
963,26.68568
964,39.559597
965,24.638675
966,10.334896
967,43.04147
968,26.289907
969,16.055799
970,12.090229
971,3.491374
972,48.192165
973,8.180131
974,7.263433
975,2.449846
976,17.650337
977,45.718556
978,38.094792
979,25.028448
980,8.949623
981,50.546973
982,11.908493
983,37.056288
984,33.360946
985,17.691626
986,7.549493
987,3.003376
988,3.269022
989,44.340766
990,45.885799
991,10.710909
992,-0.240195
993,41.983683
994,12.748518
995,14.280355
996,7.326763
997,34.701015
998,3.462162
999,44.226898
1000,10.379073
1001,20.11985
1002,18.69253
1003,17.855086
1004,6.20686
1005,42.498489
1006,13.115847
1007,29.842417
1008,12.628585
1009,0.975952
1010,5.838233
1011,13.979451
1012,14.997045
1013,26.473883
1014,8.874638
1015,2.220374
1016,1.766775
1017,14.477595
1018,4.606916
1019,3.461302
1020,4.186333
1021,2.570367
1022,8.826927
1023,5.607123
1024,1.566752
1025,24.34
1026,6.174403
1027,12.236754
1028,29.320406
1029,21.820226
1030,23.051924
1031,31.499896
1032,17.492044
1033,19.962399
1034,37.377214
1035,0.764249
1036,44.377502
1037,42.776329
1038,16.695424
1039,12.26941
1040,3.807643
1041,32.078093
1042,24.572413
1043,16.521526
1044,21.680699
1045,33.425381
1046,17.106258
1047,41.815878
1048,1.266468
1049,23.268195
1050,43.864464
1051,3.236876
1052,15.131104
1053,15.379206
1054,3.110022
1055,45.329132
1056,53.030495
1057,30.584099
1058,29.216813
1059,22.391769
1060,4.35234
1061,12.755594
1062,15.726828
1063,18.673244
1064,32.427243
1065,21.266937
1066,18.718544
1067,43.295699
1068,3.174228
1069,12.713461
1070,9.002848
1071,30.67556
1072,42.260032
1073,30.081163
1074,8.08945
1075,34.955987
1076,9.720266
1077,1.485223
1078,10.822744
1079,27.454299
1080,21.603363
1081,25.031931
1082,41.467259
1083,21.688794
1084,8.660129
1085,47.479967
1086,3.561023
1087,2.526625
1088,19.273894
1089,7.203115
1090,7.762763
1091,8.853295
1092,50.299402
1093,6.470774
1094,23.436251
1095,22.05076
1096,18.163775
1097,2.882383
1098,46.911435
1099,8.558967
1100,18.185268
1101,16.368074
1102,9.432509
1103,15.968668
1104,22.731498
1105,4.2894
1106,13.321917
1107,12.643865
1108,2.974172
1109,3.872337
1110,3.878015
1111,16.603064
1112,4.369119
1113,46.679983
1114,12.642004
1115,17.942445
1116,26.364461
1117,17.23908
1118,12.923138
1119,14.587711
1120,2.233709
1121,10.680177
1122,29.079186
1123,13.488453
1124,53.355485
1125,8.543702
1126,14.846451
1127,7.280436
1128,7.460406
1129,20.13476
1130,20.593586
1131,13.949786
1132,50.255666
1133,24.77215
1134,4.699577
1135,12.058234
1136,21.525415
1137,22.623104
1138,19.989204
1139,3.885666
1140,17.441634
1141,11.712035
1142,21.334824
1143,7.657894
1144,9.822854
1145,52.579152
1146,21.256789
1147,17.756741
1148,13.163288
1149,4.832691
1150,0.330773
1151,6.445158
1152,20.805853
1153,0.152167
1154,5.80866
1155,22.762814
1156,8.810868
1157,4.809705
1158,1.310352
1159,2.039892
1160,8.944187
1161,31.348288
1162,1.085064
1163,35.755025
1164,10.832004
1165,27.254916
1166,19.434101
1167,8.380072
1168,10.035451
1169,13.762661
1170,2.445924
1171,31.248022
1172,19.412685
1173,16.258014
1174,25.034807
1175,21.269342
1176,7.8412
1177,13.598013
1178,8.024969
1179,18.262293
1180,46.399626
1181,14.504522
1182,21.455753
1183,37.08212
1184,3.616122
1185,19.884455
1186,26.276529
1187,34.847887
1188,41.254957
1189,14.584795
1190,29.397549
1191,55.380357
1192,12.194438
1193,28.845103
1194,15.639303
1195,3.45223
1196,6.487673
1197,27.010378
1198,7.001873
1199,10.274252
1200,13.136454
1201,33.94265
1202,28.461342
1203,23.494485
1204,9.770687
1205,12.063933
1206,10.527943
1207,20.109845
1208,16.87591
1209,11.002707
1210,47.775093
1211,-1.055836
1212,21.001641
1213,3.200233
1214,31.724021
1215,6.043637
1216,56.308127
1217,12.423164
1218,0.634655
1219,26.068283
1220,1.5588
1221,12.617361
1222,11.455799
1223,14.603019
1224,14.475188
1225,4.458167
1226,10.401343
1227,6.344739
1228,1.884047
1229,15.270649
1230,24.820427
1231,16.892506
1232,5.272156
1233,9.628305
1234,8.31564
1235,23.65153
1236,3.446634
1237,8.969788
1238,43.809818
1239,41.704695
1240,25.207634
1241,25.65762
1242,53.30558
1243,48.825275
1244,20.821361
1245,4.756053
1246,34.160975
1247,3.274716
1248,32.677738
1249,23.952216
1250,6.455312
1251,30.133946
1252,51.697323
1253,47.968811
1254,8.885644
1255,31.092662
1256,47.635809
1257,25.46518
1258,6.293772
1259,6.518361
1260,14.677759
1261,48.368461
1262,33.045507
1263,18.979613
1264,5.663579
1265,7.282212
1266,29.479978
1267,9.429979
1268,3.205102
1269,0.881666
1270,18.637125
1271,7.828915
1272,5.311158
1273,10.167456
1274,21.397822
1275,3.589154
1276,34.571133
1277,0.446599
1278,51.685071
1279,21.318289
1280,8.481586
1281,31.502555
1282,24.436007
1283,31.524402
1284,9.226891
1285,17.124853
1286,29.600783
1287,5.661668
1288,20.923531
1289,53.858649
1290,8.730343
1291,24.929043
1292,7.182564
1293,34.239467
1294,21.111704
1295,2.066314
1296,6.986717
1297,50.916806
1298,5.364374
1299,34.699754
1300,6.026952
1301,3.949006
1302,54.513212
1303,7.104617
1304,19.679553
1305,36.009314
1306,7.350909
1307,30.61914
1308,10.763133
1309,46.798949
1310,45.866952
1311,29.527275
1312,17.310676
1313,20.55574
1314,35.847764
1315,31.625447
1316,10.493914
1317,50.984061
1318,6.930937
1319,32.249773
1320,0.53579
1321,1.555405
1322,23.854832
1323,33.56269
1324,20.934639
1325,20.28989
1326,13.667515
1327,13.868107
1328,19.466459
1329,13.784518
1330,7.124399
1331,5.983076
1332,22.368838
1333,20.68346
1334,32.892603
1335,16.111622
1336,26.476785
1337,22.412987
1338,16.206543
1339,37.263201
1340,25.512031
1341,37.078149
1342,36.884083
1343,9.256224
1344,54.890024
1345,49.691333
1346,6.895376
1347,30.264687
1348,-0.139408
1349,7.378478
1350,53.222838
1351,5.331892
1352,48.599096
1353,13.188629
1354,11.808666
1355,23.386592
1356,54.378985
1357,49.383449
1358,6.698018
1359,35.864879
1360,-1.068002
1361,1.825117
1362,7.976749
1363,27.817146
1364,34.717088
1365,9.417789
1366,7.824606
1367,-1.231388
1368,16.476217
1369,7.18492
1370,10.647469
1371,6.338803
1372,37.302691
1373,7.963038
1374,2.87602
1375,9.890569
1376,47.522189
1377,3.120833
1378,1.175269
1379,23.363199
1380,17.833854
1381,3.51097
1382,17.967231
1383,14.540014
1384,6.538472
1385,40.992616
1386,4.164266
1387,12.404648
1388,2.590555
1389,52.054712
1390,42.069366
1391,18.517224
1392,24.570881
1393,31.858216
1394,2.398809
1395,12.464946
1396,3.520759
1397,16.83908
1398,3.3831
1399,7.883964
1400,15.414627
1401,34.841813
1402,17.030412
1403,43.687396
1404,12.788512
1405,25.045876
1406,15.120601
1407,5.898344
1408,4.776523
1409,22.975694
1410,55.686623
1411,13.09905
1412,24.914241
1413,2.255272
1414,14.373474
1415,25.440409
1416,2.953716
1417,45.911677
1418,8.31949
1419,28.501808
1420,32.99307
1421,46.678068
1422,10.908587
1423,34.243663
1424,45.743343
1425,26.637767
1426,23.041427
1427,30.46519
1428,25.616821
1429,2.510361
1430,5.924441
1431,34.365878
1432,7.653327
1433,16.977348
1434,11.91461
1435,21.588449
1436,25.032217
1437,5.342102
1438,3.024252
1439,21.64412
1440,38.85436
1441,20.042087
1442,47.062519
1443,22.951904
1444,21.134734
1445,17.297686
1446,4.761865
1447,24.492315
1448,50.413361
1449,23.189303
1450,43.321085
1451,29.920285
1452,26.79056
1453,53.727097
1454,46.231809
1455,20.479463
1456,18.351015
1457,16.254284
1458,52.116945
1459,2.612594
1460,37.001996
1461,27.946146
1462,4.749025
1463,18.993296
1464,1.87763
1465,5.60189
1466,41.503238
1467,49.105643
1468,26.3022
1469,57.887409
1470,6.679514
1471,10.289246
1472,4.25776
1473,27.027978
1474,24.469526
1475,9.865669
1476,33.997696
1477,23.610125
1478,24.692907
1479,14.055557
1480,60.050525
1481,35.461085
1482,3.288969
1483,31.692965
1484,0.172394
1485,41.562634
1486,18.287549
1487,23.643072
1488,48.564103
1489,53.082336
1490,4.444117
1491,18.450841
1492,-2.595806
1493,30.411078
1494,1.275407
1495,18.692666
1496,34.809876
1497,13.032129
1498,5.758384
1499,18.932799
1500,3.360831
1501,10.551831
1502,11.90889
1503,2.899194
1504,50.114396
1505,12.537782
1506,4.739393
1507,18.987586
1508,16.211026
1509,3.833953
1510,4.787214
1511,4.435284
1512,12.496605
1513,34.268861
1514,30.592399
1515,9.891811
1516,3.07076
1517,27.857319
1518,40.106781
1519,27.12974
1520,22.100801
1521,2.098205
1522,27.346366
1523,10.464532
1524,16.268061
1525,26.982453
1526,16.793884
1527,1.397768
1528,2.080455
1529,8.515981
1530,17.597804
1531,34.83266
1532,46.908028
1533,14.677154
1534,5.016067
1535,24.180938
1536,3.107777
1537,18.658868
1538,8.992854
1539,3.190045
1540,8.147389
1541,35.199406
1542,10.613683
1543,52.950337
1544,12.759408
1545,52.096762
1546,26.884671
1547,47.216822
1548,10.947137
1549,12.420693
1550,3.813993
1551,0.60605
1552,14.490247
1553,6.411408
1554,4.624495
1555,13.024333
1556,16.037678
1557,58.235053
1558,25.751846
1559,25.254439
1560,56.387105
1561,58.484
1562,7.115202
1563,23.066729
1564,32.618998
1565,45.693324
1566,20.395045
1567,25.463595
1568,28.355171
1569,19.566295
1570,53.736044
1571,56.6876
1572,26.65947
1573,14.508386
1574,47.946171
1575,2.251769
1576,3.143325
1577,2.502771
1578,11.398956
1579,14.100786
1580,9.716551
1581,54.038131
1582,15.183158
1583,3.131505
1584,51.339016
1585,9.175055
1586,32.225991
1587,24.004282
1588,26.592002
1589,8.272754
1590,0.434876
1591,1.53513
1592,54.197498
1593,4.575506
1594,-1.787254
1595,7.666757
1596,38.763275
1597,14.952546
1598,26.14
1599,22.597544
1600,1.694789
1601,4.879337
1602,27.650654
1603,17.681249
1604,53.681553
1605,4.908104
1606,2.429254
1607,28.89264
1608,22.604119
1609,-0.509417
1610,3.205762
1611,2.488581
1612,22.476092
1613,8.089581
1614,25.331043
1615,7.918346
1616,4.358823
1617,28.067655
1618,20.766213
1619,2.786909
1620,19.183316
1621,52.542846
1622,32.337006
1623,55.184288
1624,13.631978
1625,0.226969
1626,2.049558
1627,20.558047
1628,7.05257
1629,31.335036
1630,50.634241
1631,4.577224
1632,12.004845
1633,2.431494
1634,31.657312
1635,7.50488
1636,16.947758
1637,33.24891
1638,35.198758
1639,10.428198
1640,0.711278
1641,22.1771
1642,2.338549
1643,9.231509
1644,23.714468
1645,18.310993
1646,51.318563
1647,45.667878
1648,23.619569
1649,4.758369
1650,17.937502
1651,11.223845
1652,35.748306
1653,6.653516
1654,15.466605
1655,14.184921
1656,11.327002
1657,10.78869
1658,20.128515
1659,12.889421
1660,20.814848
1661,22.242649
1662,55.576497
1663,6.332434
1664,24.19341
1665,14.655489
1666,30.545067
1667,22.422183
1668,33.78186
1669,55.394336
1670,16.196657
1671,15.678029
1672,23.525363
1673,11.49916
1674,7.813173
1675,35.787327
1676,14.33436
1677,4.177273
1678,56.404105
1679,48.814066
1680,17.974061
1681,33.526345
1682,10.306058
1683,50.763204
1684,9.512376
1685,55.720288
1686,53.93175
1687,11.28452
1688,55.064976
1689,2.378141
1690,46.739796
1691,61.107634
1692,12.38675
1693,-1.159972
1694,19.474848
1695,11.49583
1696,20.498759
1697,53.571495
1698,5.218769
1699,61.355306
1700,4.125636
1701,62.093547
1702,50.356536
1703,53.57413
1704,52.792191
1705,58.873128
1706,52.06047
1707,52.396902
1708,60.15856
1709,55.830365
1710,48.166299
1711,53.240218
1712,21.803908
1713,58.027551
1714,54.779297
1715,59.298018
1716,45.285251
1717,50.634638
1718,56.6415
1719,60.300032
1720,53.942706
1721,47.935493
1722,56.065785
1723,57.010195
1724,24.29933
1725,16.769697
1726,57.489541
1727,42.124386
1728,51.348841
1729,58.410141
1730,40.867327
1731,28.415354
1732,45.674969
1733,50.70193
1734,55.275013
1735,47.536622
1736,3.644962
1737,40.524512
1738,54.152383
1739,50.240279
1740,48.832784
1741,57.758278
1742,50.094002
1743,58.332329
1744,61.370111
1745,66.996768
1746,57.776892
1747,62.681998
1748,55.046524
1749,52.087318
1750,54.865731
1751,55.562053
1752,55.2973
1753,60.272517
1754,57.280663
1755,45.260963
1756,47.583729
1757,50.660492
1758,60.803094
1759,56.84593
1760,58.864896
1761,59.77265
1762,53.148703
1763,55.58589
1764,54.87875
1765,61.331289
1766,54.485598
1767,13.282217
1768,60.08812
1769,52.128173
1770,56.966897
1771,61.86102
1772,55.79964
1773,52.984769
1774,57.308683
1775,55.606442
1776,55.970342
1777,54.550037
1778,57.159222
1779,44.504958
1780,58.196905
1781,57.279925
1782,56.640507
1783,55.700932
1784,62.172498
1785,55.32448
1786,54.860883
1787,12.694215
1788,57.975972
1789,58.945254
1790,43.83988
1791,12.671209
1792,19.362458
1793,50.617574
1794,58.001051
1795,60.580541
1796,58.141341
1797,52.0318
1798,55.701477
1799,46.882646
1800,14.399399
1801,54.109698
1802,55.369017
1803,59.81266
1804,48.647147
1805,54.547584
1806,56.796403
1807,57.24111
1808,53.578369
1809,58.397515
1810,52.294626
1811,59.058093
1812,59.768172
1813,72.802658
1814,53.911084
1815,56.85516
1816,54.993347
1817,58.508044
1818,57.871196
1819,35.226711
1820,54.993158
1821,48.401326
1822,55.383547
1823,50.95398
1824,4.964449
1825,60.180508
1826,57.873991
1827,25.548501
1828,58.235771
1829,48.439487
1830,51.797225
1831,57.747098
1832,72.493526
1833,56.282267
1834,56.513467
1835,58.386175
1836,-3.083589
1837,56.590847
1838,47.010365
1839,57.838599
1840,61.729955
1841,32.848059
1842,59.505988
1843,58.792021
1844,57.733965
1845,58.542968
1846,57.444596
1847,56.494519
1848,58.497572
1849,61.296457
1850,53.139545
1851,56.572896
1852,55.309856
1853,43.107035
1854,52.519792
1855,48.952775
1856,60.797231
1857,42.906908
1858,52.122821
1859,57.903859
1860,58.559822
1861,51.363697
1862,60.054028
1863,43.268134
1864,60.513149
1865,51.850624
1866,44.700826
1867,54.896543
