Episode,Reward
759,10.584516
760,20.433749
761,9.921147
762,9.667288
763,12.838931
764,7.844866
765,12.841841
766,14.301477
767,10.600711
768,4.003785
769,14.342185
770,10.419558
771,12.361446
772,10.547827
773,12.741389
774,10.884523
775,26.47406
776,-6.881638
777,10.930974
778,13.588555
779,10.684318
780,10.372211
781,18.981384
782,23.455387
783,10.273746
784,25.367263
785,10.819738
786,13.836865
787,-3.40778
788,-8.757535
789,-2.901877
790,19.202507
791,12.163843
792,6.197419
793,11.377718
794,19.914217
795,10.62086
796,14.154805
797,24.738378
798,20.983797
799,20.925341
800,14.701771
801,10.633055
802,10.810425
803,10.146186
804,9.274684
805,16.50168
806,10.885104
807,23.397547
808,3.585722
809,19.943967
810,9.731206
811,20.137185
812,21.643131
813,11.045607
814,30.030666
815,11.198236
816,9.74432
817,20.968595
818,9.672324
819,23.251025
820,26.505231
821,20.817387
822,10.097156
823,9.993461
824,29.568047
825,11.411384
826,10.92273
827,7.956573
828,10.369361
829,16.644277
830,11.210958
831,11.794636
832,12.756518
833,9.429806
834,9.37187
835,14.732376
836,23.281134
837,-4.561387
838,13.329545
839,10.706645
840,12.071866
841,5.409861
842,20.36082
843,15.111386
844,11.681783
845,25.247471
846,11.333569
847,8.172672
848,16.482618
849,9.352457
850,9.693135
851,-0.222786
852,8.902406
853,9.130692
854,-3.371448
855,-1.619248
856,9.557092
857,14.127714
858,3.794543
859,12.998877
860,18.112574
861,7.536193
862,17.550711
863,-3.255582
864,15.319383
865,11.412494
866,6.078318
867,8.10242
868,13.925705
869,11.040791
870,11.352484
871,16.794549
872,12.258781
873,19.941311
874,17.832902
875,0.130579
876,2.294718
877,22.085822
878,11.223404
879,26.409138
880,10.69451
881,11.103774
882,14.833469
883,19.067583
884,16.020106
885,14.478595
886,11.153832
887,21.326598
888,10.757667
889,2.058721
890,18.556564
891,12.132417
892,8.917663
893,23.314156
894,11.769256
895,8.73564
896,12.186208
897,10.975401
898,17.8439
899,9.839497
900,22.221607
901,10.294684
902,9.219225
903,-6.355799
904,19.196033
905,0.281875
906,12.285161
907,-7.756932
908,9.514201
909,16.932354
910,30.227567
911,43.276043
912,19.894579
913,15.047419
914,10.290074
915,-8.458135
916,21.412744
917,10.725568
918,4.130122
919,18.824433
920,17.307621
921,12.869562
922,18.295664
923,19.287674
924,9.91692
925,3.511226
926,-8.834494
927,14.076143
928,11.507936
929,12.685971
930,7.126849
931,11.256233
932,9.682718
933,10.836114
934,12.634632
935,8.06687
936,8.016903
937,11.716003
938,6.917277
939,2.32299
940,7.837383
941,5.03948
942,9.422744
943,12.886453
944,11.060155
945,8.183386
946,15.716371
947,15.745985
948,5.246684
949,12.560224
950,14.559565
951,11.183
952,7.592638
953,9.071614
954,1.906355
955,-3.711789
956,11.60229
957,18.611131
958,11.786934
959,8.58982
960,31.301748
961,10.945855
962,13.422307
963,10.789441
964,16.050945
965,4.218572
966,8.22206
967,8.921386
968,7.199484
969,18.697261
970,10.009385
971,9.892884
972,20.17062
973,12.594217
974,8.909948
975,27.013721
976,18.421721
977,17.966176
978,-8.849254
979,10.356933
980,14.871303
981,20.453367
982,11.991606
983,15.932439
984,12.077038
985,18.31449
986,9.572483
987,9.957646
988,16.959188
989,8.656081
990,10.330236
991,11.846281
992,8.935604
993,1.94766
994,13.377965
995,8.001965
996,12.484363
997,18.925011
998,20.564062
999,17.96044
1000,16.526976
1001,25.383113
1002,39.397888
1003,28.487784
1004,13.485324
1005,-3.17503
1006,11.067873
1007,8.505497
1008,20.033461
1009,12.608711
1010,10.796846
1011,8.537279
1012,10.941114
1013,0.304295
1014,19.770558
1015,11.460405
1016,-0.260728
1017,18.819792
1018,37.56876
1019,-4.042751
1020,9.286848
1021,14.000758
1022,10.228628
1023,6.570127
1024,15.120038
1025,-6.049602
1026,-3.17191
1027,8.791953
1028,29.827799
1029,10.809855
1030,10.92693
1031,22.326524
1032,10.031369
1033,11.270511
1034,10.261358
1035,11.398554
1036,7.068114
1037,37.893286
1038,10.065408
1039,10.417024
1040,24.77615
1041,11.07107
1042,11.708092
1043,-3.64686
1044,12.791176
1045,11.115737
1046,13.333176
1047,8.522972
1048,10.68371
1049,26.729974
1050,9.014541
1051,12.261025
1052,11.478934
1053,7.815201
1054,8.16532
1055,10.906471
1056,11.921611
1057,9.889309
1058,13.623881
1059,11.022915
1060,9.870962
1061,11.338175
1062,-9.430019
1063,14.130619
1064,15.287244
1065,12.694349
1066,8.87957
1067,2.604715
1068,11.812856
1069,-3.614942
1070,14.282435
1071,11.693398
1072,11.059288
1073,24.515349
1074,7.583536
1075,12.355902
1076,-0.373041
1077,20.588921
1078,25.255539
1079,-8.808061
1080,13.241206
1081,10.671313
1082,12.242823
1083,5.381997
1084,15.591158
1085,-8.723983
1086,3.2659
1087,6.045054
1088,3.563841
1089,18.868167
1090,20.560362
1091,10.165455
1092,3.131206
1093,13.650665
1094,10.425822
1095,10.713619
1096,22.609341
1097,7.707633
1098,10.695222
1099,25.910232
1100,-6.36489
1101,7.827046
1102,16.832726
1103,10.646169
1104,10.893432
1105,10.9614
1106,7.291966
1107,19.407973
1108,10.425511
1109,17.628727
1110,18.387119
1111,-7.962404
1112,10.481843
1113,17.595503
1114,15.565418
1115,2.064215
1116,36.240975
1117,8.025024
1118,31.135722
1119,-7.637032
1120,10.977338
1121,10.697784
1122,28.004584
1123,9.475759
1124,12.50737
1125,31.307573
1126,12.584191
1127,17.109486
1128,10.670213
1129,-6.02179
1130,12.423313
1131,23.32761
1132,11.2252
1133,10.154943
1134,-3.032046
1135,-0.318896
1136,8.019004
1137,26.250709
1138,11.664616
1139,-6.759792
1140,11.205136
1141,10.478099
1142,-0.65139
1143,14.060463
1144,7.636115
1145,7.320294
1146,18.193969
1147,9.607754
1148,14.541493
1149,8.527233
1150,14.830725
1151,8.091614
1152,-13.784109
1153,-7.298375
1154,24.130378
1155,19.919782
1156,10.320871
1157,23.832542
1158,11.346842
1159,14.719719
1160,13.774753
1161,44.010009
1162,11.752
1163,11.570683
1164,11.148685
1165,22.570942
1166,11.351059
1167,9.449478
1168,10.771124
1169,19.225028
1170,29.673935
1171,7.361599
1172,14.30312
1173,23.796362
1174,12.634055
1175,-2.146314
1176,10.986587
1177,9.094273
1178,12.254629
1179,11.698293
1180,8.998374
1181,16.178789
1182,17.719487
1183,23.031169
1184,9.860684
1185,10.648402
1186,11.93442
1187,-5.157757
1188,10.914563
1189,12.280438
1190,11.111606
1191,13.004993
1192,21.528073
1193,15.861246
1194,9.937581
1195,6.189729
1196,17.242075
1197,22.671928
1198,18.795783
1199,22.528887
1200,15.31794
1201,10.100909
1202,-11.991827
1203,-0.64081
1204,25.48166
1205,12.325623
1206,25.20724
1207,9.990436
1208,18.645911
1209,4.858481
1210,21.329024
1211,11.216484
1212,-9.244138
1213,16.635634
1214,21.98029
1215,10.488025
1216,9.907374
1217,11.126981
1218,10.951975
1219,17.561015
1220,10.122202
1221,9.284728
1222,9.966087
1223,10.275206
1224,15.97061
1225,12.613897
1226,-5.99188
1227,9.150072
1228,12.319724
1229,10.197196
1230,9.619465
1231,13.794938
1232,16.416434
1233,0.904308
1234,27.588753
1235,10.909172
1236,9.50812
1237,21.917848
1238,4.563975
1239,10.479817
1240,-1.156198
1241,8.93116
1242,17.990026
1243,18.424291
1244,15.398184
1245,9.863439
1246,11.003451
1247,10.00073
1248,27.662589
1249,11.145352
1250,27.528089
1251,9.232593
1252,9.931683
1253,8.827827
1254,18.164913
1255,12.883929
1256,15.366465
1257,10.630175
1258,8.618708
1259,11.505868
1260,17.576065
1261,15.709481
1262,7.923434
1263,10.680698
1264,13.549697
1265,3.402869
1266,21.18684
1267,10.770851
1268,20.72627
1269,8.888022
1270,4.517474
1271,22.376139
1272,18.358947
1273,7.115038
1274,9.555676
1275,7.211716
1276,10.445704
1277,9.807852
1278,20.316485
1279,9.571361
1280,10.464174
1281,22.449295
1282,8.923396
1283,3.931129
1284,11.112078
1285,14.201624
1286,12.178959
1287,9.237552
1288,12.321623
1289,24.923543
1290,10.153342
1291,16.471608
1292,42.579459
1293,10.589682
1294,17.582545
1295,4.486177
1296,10.4172
1297,23.713524
1298,10.457199
1299,11.403783
1300,8.748489
1301,9.345615
1302,14.337041
1303,8.982848
1304,19.66578
1305,10.869841
1306,10.681281
1307,10.113153
1308,11.049174
1309,10.273803
1310,-4.632777
1311,11.739151
1312,13.780699
1313,7.69412
1314,15.547704
1315,11.2564
1316,10.901223
1317,9.743532
1318,13.233028
1319,11.370202
1320,10.1892
1321,11.859262
1322,10.943089
1323,-3.442443
1324,11.126325
1325,9.653713
1326,16.706821
1327,10.19383
1328,16.983135
1329,9.086211
1330,19.928235
1331,12.013408
1332,10.1337
1333,11.949631
1334,10.450661
1335,9.266847
1336,18.522774
1337,10.295529
1338,26.632995
1339,19.755199
1340,-5.798722
1341,11.79621
1342,11.633247
1343,12.027213
1344,17.347673
1345,20.107456
1346,14.906709
1347,2.32718
1348,10.375687
1349,10.313817
1350,14.587722
1351,23.620863
1352,10.193763
1353,15.556654
1354,20.242362
1355,19.699036
1356,10.8921
1357,8.696568
1358,9.163732
1359,27.272938
1360,19.274088
1361,20.400812
1362,10.854038
1363,36.747026
1364,12.683965
1365,10.32764
1366,19.25725
1367,7.065824
1368,12.273216
1369,13.948
1370,18.383523
1371,6.56611
1372,10.363855
1373,-0.437285
1374,20.604849
1375,12.606781
1376,9.328686
1377,-6.391718
1378,31.56424
1379,32.274248
1380,20.338751
1381,24.646293
1382,11.128024
1383,10.166322
1384,15.088743
1385,15.258751
1386,12.137146
1387,14.86479
1388,11.14962
1389,10.262128
1390,10.296144
1391,1.323067
1392,12.350565
1393,9.975779
1394,11.034879
1395,11.013931
1396,10.585673
1397,17.62166
1398,9.807218
1399,10.989965
1400,8.443352
1401,12.048114
1402,11.748385
1403,11.308155
1404,10.85263
1405,9.131267
1406,10.418981
1407,14.835199
1408,10.715572
1409,-4.328263
1410,8.264257
1411,7.23785
1412,9.297719
1413,2.551078
1414,12.078814
1415,5.119533
1416,10.448055
1417,13.185341
1418,29.220799
1419,26.855454
1420,15.374823
1421,15.129979
1422,10.325914
1423,6.543191
1424,10.789438
1425,32.894358
1426,-0.755419
1427,14.030365
1428,9.80604
1429,11.037313
1430,13.092987
1431,10.792324
1432,6.447972
1433,11.350127
1434,9.846182
1435,10.585932
1436,23.797718
1437,11.168376
1438,8.024903
1439,11.902082
1440,18.994986
1441,16.099073
1442,11.220756
1443,17.895839
1444,10.233744
1445,7.491562
1446,14.400271
1447,12.446355
1448,27.168995
1449,11.039384
1450,11.116977
1451,18.247997
1452,8.160176
1453,11.46492
1454,15.761763
1455,18.271455
1456,7.791607
1457,16.799501
1458,15.451017
1459,25.190851
1460,17.189886
1461,11.240827
1462,9.90665
1463,9.071355
1464,3.101977
1465,11.069948
1466,10.400107
1467,10.069555
1468,5.379198
1469,8.150802
1470,13.700004
1471,11.07824
1472,11.209519
1473,16.001495
1474,18.991454
1475,22.57096
1476,7.87738
1477,11.103322
1478,10.556817
1479,19.901405
1480,13.403938
1481,15.887451
1482,23.731778
1483,10.813036
1484,9.944015
1485,11.183
1486,9.386417
1487,12.485361
1488,12.366393
1489,19.312182
1490,11.021301
1491,13.876121
1492,10.886349
1493,21.444899
1494,1.023416
1495,24.796562
1496,11.632962
1497,12.568939
1498,12.088919
1499,10.215866
1500,9.05847
1501,12.489647
1502,13.365793
1503,12.219928
1504,8.802102
1505,11.118431
1506,-12.300633
1507,14.862021
1508,11.234985
1509,25.633985
1510,6.340731
1511,10.841359
1512,20.524674
1513,12.774486
1514,10.944015
1515,13.598497
1516,30.33068
1517,6.244251
1518,23.838378
1519,30.835164
1520,12.023413
1521,27.129374
1522,-9.873862
1523,8.419299
1524,8.711613
1525,14.398979
1526,9.950666
1527,-6.699184
1528,11.044785
1529,10.927367
1530,28.959173
1531,22.031716
1532,10.203554
1533,19.773672
1534,15.208182
1535,9.175005
1536,11.2564
1537,15.076053
1538,9.367042
1539,9.079423
1540,30.224681
1541,21.045892
1542,11.023733
1543,10.59379
1544,11.18131
1545,6.481283
1546,10.866266
1547,10.601553
1548,9.33558
1549,10.246202
1550,8.931443
1551,3.13418
1552,9.165363
1553,25.547766
1554,9.967757
1555,18.123932
1556,7.014355
1557,9.283927
1558,27.718932
1559,18.718249
1560,9.393928
1561,18.53883
1562,23.681561
1563,11.207671
1564,16.785021
1565,16.259574
1566,-0.705276
1567,10.148501
1568,9.935029
1569,8.388429
1570,20.567154
1571,10.246001
1572,10.632423
1573,10.365774
1574,17.156611
1575,16.932266
1576,9.803237
1577,10.630743
1578,15.046899
1579,11.798679
1580,11.108236
1581,10.054626
1582,12.013296
1583,9.646439
1584,20.012115
1585,12.143488
1586,4.751865
1587,9.07239
1588,23.00193
1589,21.154596
1590,11.962734
1591,14.297643
1592,22.981914
1593,18.0396
1594,9.8544
1595,22.477409
1596,8.070534
1597,10.399041
1598,15.980779
1599,9.943606
1600,20.585842
1601,7.481928
1602,23.092113
1603,11.101037
1604,12.200918
1605,10.065987
1606,21.076221
1607,11.631011
1608,10.753575
1609,16.747968
1610,11.616485
1611,29.967082
1612,10.960258
1613,13.253445
1614,10.026616
1615,11.037818
1616,9.993931
1617,10.337147
1618,10.75251
1619,17.485572
1620,18.864586
1621,9.59598
1622,32.724895
1623,10.061665
1624,20.408223
1625,10.678117
1626,9.354326
1627,12.015909
1628,10.609031
1629,12.117618
1630,11.06072
1631,22.826841
1632,3.083469
1633,24.565993
1634,11.2713
1635,18.545577
1636,10.95034
1637,11.195596
1638,20.26767
1639,10.666055
1640,5.313558
1641,5.190207
1642,4.37597
1643,10.969706
1644,11.080321
1645,10.919688
1646,10.874896
1647,8.905761
1648,7.28671
1649,10.236449
1650,14.970258
1651,2.804158
1652,10.273385
1653,6.961289
1654,29.210326
1655,11.397586
1656,10.95024
1657,10.107243
1658,10.240506
1659,9.456015
1660,9.50029
1661,10.665289
1662,13.270778
1663,10.571615
1664,10.541187
1665,10.637192
1666,11.167063
1667,16.964376
1668,-8.129052
1669,20.883051
1670,2.712903
1671,18.47554
1672,12.234376
1673,9.380029
1674,11.790371
1675,12.389018
1676,6.560963
1677,9.372638
1678,10.538432
1679,11.025618
1680,6.584838
1681,12.649591
1682,11.699324
1683,10.999332
1684,10.878737
1685,9.766818
1686,11.096082
1687,10.255369
1688,11.532403
1689,15.765352
1690,12.10783
1691,16.65715
1692,14.494492
1693,12.601378
1694,22.275145
1695,10.199818
1696,10.00345
1697,9.286977
1698,8.262935
1699,8.254794
1700,11.24288
1701,10.257251
1702,24.495626
1703,10.983729
1704,9.844955
1705,21.291723
1706,11.222
1707,6.944675
1708,11.161427
1709,11.097663
1710,23.100034
1711,20.677951
1712,7.083786
1713,25.222879
1714,-5.407164
1715,11.116198
1716,12.870743
1717,6.01291
1718,14.805158
1719,11.290931
1720,25.949854
1721,13.194214
1722,17.040016
1723,13.509361
1724,9.752723
1725,10.171597
1726,6.077493
1727,8.66311
1728,13.423293
1729,5.58154
1730,10.451209
1731,13.779631
1732,11.918366
1733,18.228124
1734,10.7984
1735,9.875842
1736,21.61623
1737,11.222
1738,-6.752315
1739,10.67909
1740,23.895107
1741,10.8488
1742,11.502539
1743,11.139141
1744,7.795329
1745,9.626
1746,-0.878109
1747,7.931166
1748,13.467829
1749,10.921405
1750,10.918196
1751,10.96239
1752,20.143754
1753,14.666955
1754,14.547503
1755,11.864639
1756,6.874311
1757,26.11731
1758,16.290435
1759,14.164814
1760,13.480524
1761,12.605985
1762,11.597343
1763,9.961493
1764,18.215304
1765,11.091871
1766,11.623301
1767,9.236055
1768,10.653313
1769,3.342576
1770,11.372516
1771,9.043565
1772,10.134579
1773,9.50535
1774,11.95567
1775,10.33138
1776,-6.292192
1777,18.761183
1778,7.842497
1779,11.2713
1780,-7.728914
1781,41.263142
1782,12.711461
1783,9.647619
1784,9.02775
1785,10.929977
1786,11.17567
1787,8.743322
1788,11.681094
1789,23.5916
1790,25.302484
1791,12.219017
1792,10.1704
1793,15.019524
1794,11.099534
1795,17.207038
1796,10.721558
1797,40.668167
1798,11.231906
1799,6.905488
1800,1.791364
1801,16.097976
1802,11.007773
1803,26.759833
1804,23.348301
1805,15.965385
1806,10.433539
1807,12.958964
1808,9.228148
1809,7.390806
1810,10.933615
1811,24.554571
1812,16.414604
1813,10.688625
1814,10.635482
1815,11.008978
1816,9.586226
1817,9.821457
1818,11.026138
1819,16.717241
1820,15.407939
1821,22.49258
1822,12.401873
1823,17.849818
1824,14.859204
1825,9.068124
1826,10.523472
1827,12.468128
1828,11.15128
1829,13.879645
1830,11.140598
1831,17.867459
1832,9.372493
1833,13.05746
1834,2.115986
1835,12.130871
1836,20.961856
1837,22.489633
1838,20.149882
1839,9.731879
1840,-10.624063
1841,9.970495
1842,13.427097
1843,6.517175
1844,3.12238
1845,11.012165
1846,10.833882
1847,11.248879
1848,7.512968
1849,18.645238
1850,12.133348
1851,11.139388
1852,12.143651
1853,12.681279
