episode_num,episode_reward,cumulative_reward,moving_avg_10,moving_avg_100,episode_length,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window
29,0.8599999999999999,-211.39,-4.751,-7.289310344827584,22,-0.34048140048980713,0.5482931137084961,2.809422731399536,0.0005,0.2933197617530823,0.20781171321868896,229.57228415234187
30,4.02,-207.36999999999998,-4.014,-6.912333333333331,9,-0.34048140048980713,0.5482931137084961,2.809422731399536,0.0005,0.2933197617530823,0.20781171321868896,229.57228415234187
31,3.3800000000000003,-203.98999999999998,-3.0710000000000006,-6.580322580645158,6,-0.34048140048980713,0.5482931137084961,2.809422731399536,0.0005,0.2933197617530823,0.20781171321868896,229.57228415234187
32,-1.9200000000000004,-205.90999999999997,-2.398,-6.434687499999998,11,-0.1953379362821579,112.3457260131836,2.795142650604248,0.0005,-0.15412330627441406,112.15038807690144,243.25549939366584
33,-2.8999999999999972,-208.80999999999997,-2.8080000000000003,-6.327575757575756,20,-0.3991888761520386,35.332923889160156,2.759222984313965,0.0005,-0.09523475170135498,34.93373501300812,1083.5544740716323
34,-2.9600000000000004,-211.76999999999998,-2.324,-6.228529411764704,13,0.11521594226360321,61.07970428466797,2.6606180667877197,0.0005,0.0747913122177124,61.19492022693157,1071.3076533675319
35,1.8200000000000003,-209.95,-1.3119999999999998,-5.998571428571427,9,0.11521594226360321,61.07970428466797,2.6606180667877197,0.0005,0.0747913122177124,61.19492022693157,1071.3076533675319
36,-4.800000000000001,-214.75,-1.0269999999999997,-5.965277777777777,25,0.019382715225219727,48.781742095947266,2.854843854904175,0.0005,-0.12984013557434082,48.801124811172485,1136.2217137037846
37,-6.34,-221.09,-1.7089999999999996,-5.975405405405405,22,-0.23676705360412598,2.3936028480529785,2.8071751594543457,0.0005,-0.5559365749359131,2.1568357944488525,1147.9945010853105
38,-8.2,-229.29,-1.704,-6.033947368421051,25,-0.40849319100379944,1.2278072834014893,2.8196845054626465,0.0005,0.4842163324356079,0.8193140923976898,1096.2081938226404
39,14.34,-214.95,-0.35599999999999987,-5.511538461538461,8,-0.40849319100379944,1.2278072834014893,2.8196845054626465,0.0005,0.4842163324356079,0.8193140923976898,1096.2081938226404
40,3.9,-211.04999999999998,-0.3679999999999998,-5.276249999999999,5,-0.40849319100379944,1.2278072834014893,2.8196845054626465,0.0005,0.4842163324356079,0.8193140923976898,1096.2081938226404
41,10.370000000000001,-200.67999999999998,0.3310000000000004,-4.894634146341462,19,-0.06035415083169937,176.45474243164062,2.791586399078369,0.0005,-0.34745359420776367,176.39438828080893,1113.9222989105012
42,0.6799999999999997,-199.99999999999997,0.5910000000000002,-4.761904761904761,6,-0.06035415083169937,176.45474243164062,2.791586399078369,0.0005,-0.34745359420776367,176.39438828080893,1113.9222989105012
43,1.1999999999999997,-198.79999999999998,1.0010000000000001,-4.623255813953487,5,-0.01851344108581543,147.6348876953125,2.8743178844451904,0.0005,0.12752830982208252,147.61637425422668,2974.384573346677
44,-1.530000000000001,-200.32999999999998,1.1439999999999997,-4.552954545454544,19,-0.20713582634925842,19.75684928894043,2.548351764678955,0.0005,0.10751688480377197,19.54971346259117,3679.7514462759455
45,-2.49,-202.82,0.7130000000000001,-4.507111111111111,12,-0.20713582634925842,19.75684928894043,2.548351764678955,0.0005,0.10751688480377197,19.54971346259117,3679.7514462759455
46,-4.82,-207.64,0.7109999999999997,-4.51391304347826,21,-0.25268250703811646,33.99358367919922,2.5655899047851562,0.0005,-0.9511886835098267,33.7409011721611,3480.8329661428425
47,-4.9,-212.54,0.8550000000000002,-4.522127659574467,25,-0.19463691115379333,1.0635175704956055,2.670105218887329,0.0005,0.052783310413360596,0.8688806593418121,3371.5608043466164
48,0.7399999999999993,-211.79999999999998,1.7489999999999999,-4.412499999999999,8,-0.19463691115379333,1.0635175704956055,2.670105218887329,0.0005,0.052783310413360596,0.8688806593418121,3371.5608043466164
49,-4.780000000000001,-216.57999999999998,-0.16300000000000017,-4.419999999999999,24,-0.20970292389392853,21.22812843322754,2.5814080238342285,0.0005,-0.5453522205352783,21.01842550933361,3592.3920112512387
50,-5.700000000000001,-222.27999999999997,-1.1230000000000007,-4.445599999999999,25,-0.02427392080426216,12.310086250305176,2.704815626144409,0.0005,-0.14916646480560303,12.285812329500914,3648.067594796451
51,-3.45,-225.72999999999996,-2.5050000000000003,-4.426078431372548,15,-0.41697368025779724,4.678822040557861,2.761808395385742,0.0005,0.30955833196640015,4.261848360300064,3573.466477802239
52,-6.250000000000001,-231.97999999999996,-3.1980000000000004,-4.461153846153845,25,0.01318980474025011,4.593364238739014,2.6923303604125977,0.0005,0.4779652953147888,4.606554043479264,3668.6175983758158
53,-4.15,-236.12999999999997,-3.7330000000000005,-4.455283018867924,25,-0.19070878624916077,1.3619468212127686,2.4485011100769043,0.0005,0.0056765079498291016,1.1712380349636078,1704.3335630664776
54,-1.2100000000000004,-237.33999999999997,-3.7010000000000005,-4.395185185185184,18,-0.07489290088415146,0.9678829908370972,2.522385835647583,0.0005,0.6037425994873047,0.8929900899529457,97.37592508398649
55,-0.53,-237.86999999999998,-3.5050000000000003,-4.32490909090909,14,-0.07489290088415146,0.9678829908370972,2.522385835647583,0.0005,0.6037425994873047,0.8929900899529457,97.37592508398649
56,-3.3000000000000007,-241.17,-3.3530000000000006,-4.306607142857142,25,-0.32436245679855347,0.9538695216178894,2.4289698600769043,0.0005,-0.5240122079849243,0.6295070648193359,147.69833523788233
57,-1.6000000000000003,-242.76999999999998,-3.0230000000000006,-4.259122807017543,20,-0.15878979861736298,24.401220321655273,2.5021471977233887,0.0005,0.3679049611091614,24.24243052303791,156.1251027353579
58,-5.6000000000000005,-248.36999999999998,-3.657000000000001,-4.282241379310344,25,-0.3137585520744324,1.7924766540527344,2.3164539337158203,0.0005,0.8762308955192566,1.478718101978302,163.37087117060676
59,0.019999999999999574,-248.34999999999997,-3.1770000000000005,-4.209322033898304,19,-0.24194319546222687,1.5564802885055542,2.2827084064483643,0.0005,-0.1847515106201172,1.3145370930433273,163.17071718801316
60,0.7199999999999993,-247.62999999999997,-2.5350000000000006,-4.127166666666666,9,-0.24194319546222687,1.5564802885055542,2.2827084064483643,0.0005,-0.1847515106201172,1.3145370930433273,163.17071718801316
61,0.18999999999999995,-247.43999999999997,-2.1710000000000003,-4.05639344262295,8,-0.09884987026453018,36.780052185058594,2.378272533416748,0.0005,-0.3781198263168335,36.681202314794064,169.4718073908689
62,3.5400000000000005,-243.89999999999998,-1.1920000000000004,-3.933870967741935,8,-0.09884987026453018,36.780052185058594,2.378272533416748,0.0005,-0.3781198263168335,36.681202314794064,169.4718073908689
63,-0.8400000000000003,-244.73999999999998,-0.8610000000000001,-3.884761904761904,12,-0.05950121954083443,38.97999572753906,2.3802568912506104,0.0005,-0.6001977920532227,38.92049450799823,232.54246728046897
64,-1.5300000000000002,-246.26999999999998,-0.8930000000000003,-3.847968749999999,14,-0.05950121954083443,38.97999572753906,2.3802568912506104,0.0005,-0.6001977920532227,38.92049450799823,232.54246728046897
65,-2.250000000000001,-248.51999999999998,-1.0650000000000002,-3.8233846153846143,25,-0.49167895317077637,0.5246166586875916,2.477357864379883,0.0005,0.09930360317230225,0.032937705516815186,283.9858386720465
66,4.380000000000001,-244.14,-0.2970000000000003,-3.699090909090908,6,-0.49167895317077637,0.5246166586875916,2.477357864379883,0.0005,0.09930360317230225,0.032937705516815186,283.9858386720465
67,-0.16000000000000103,-244.29999999999998,-0.1530000000000003,-3.646268656716417,13,-0.49167895317077637,0.5246166586875916,2.477357864379883,0.0005,0.09930360317230225,0.032937705516815186,283.9858386720465
68,-1.6500000000000004,-245.95,0.24199999999999972,-3.6169117647058813,25,-0.4914141595363617,0.27758756279945374,1.936266303062439,0.0005,0.5051558017730713,-0.21382659673690796,331.74397344643546
69,1.029999999999999,-244.92,0.34299999999999964,-3.5495652173913035,11,-0.4914141595363617,0.27758756279945374,1.936266303062439,0.0005,0.5051558017730713,-0.21382659673690796,331.74397344643546
70,2.4299999999999993,-242.48999999999998,0.5139999999999997,-3.464142857142856,11,-0.05431116744875908,11.477713584899902,1.7942794561386108,0.0005,0.5893198847770691,11.423402417451143,316.4500879284211
71,4.58,-237.90999999999997,0.9529999999999997,-3.350845070422534,6,-0.05431116744875908,11.477713584899902,1.7942794561386108,0.0005,0.5893198847770691,11.423402417451143,316.4500879284211
72,-0.9500000000000017,-238.85999999999996,0.5039999999999994,-3.3174999999999994,25,0.22715707123279572,25.62200927734375,1.7878109216690063,0.0005,0.2853715419769287,25.849166348576546,291.38257411696696
73,0.8399999999999994,-238.01999999999995,0.6719999999999995,-3.2605479452054786,8,-0.2555392384529114,1.61612868309021,1.662210464477539,0.0005,0.08285272121429443,1.3605894446372986,293.5636916821187
74,5.42,-232.59999999999997,1.3669999999999995,-3.143243243243243,9,-0.2555392384529114,1.61612868309021,1.662210464477539,0.0005,0.08285272121429443,1.3605894446372986,293.5636916821187
75,1.229999999999999,-231.36999999999998,1.7149999999999994,-3.084933333333333,11,0.03665263578295708,48.861610412597656,1.651153802871704,0.0005,0.12790894508361816,48.89826304838061,293.9632773857884
76,-0.19000000000000083,-231.55999999999997,1.2579999999999991,-3.0468421052631576,12,0.03665263578295708,48.861610412597656,1.651153802871704,0.0005,0.12790894508361816,48.89826304838061,293.9632773857884
77,5.609999999999999,-225.95,1.8349999999999995,-2.9344155844155844,12,-0.10935229063034058,23.202802658081055,1.8138542175292969,0.0005,-1.150954246520996,23.093450367450714,335.839901778823
78,-3.55,-229.5,1.6449999999999991,-2.9423076923076925,25,-0.03397071361541748,36.79017639160156,1.9094339609146118,0.0005,-1.8110291957855225,36.756205677986145,315.5087195212488
79,0.6799999999999997,-228.82,1.6099999999999994,-2.8964556962025316,6,-0.32146579027175903,8.968358993530273,2.0585665702819824,0.0005,-0.3020186424255371,8.646893203258514,308.4877393414821
80,0.6799999999999997,-228.14,1.4349999999999994,-2.85175,6,-0.32146579027175903,8.968358993530273,2.0585665702819824,0.0005,-0.3020186424255371,8.646893203258514,308.4877393414821
81,3.2399999999999998,-224.89999999999998,1.3009999999999995,-2.776543209876543,13,-0.32146579027175903,8.968358993530273,2.0585665702819824,0.0005,-0.3020186424255371,8.646893203258514,308.4877393414821
82,1.0399999999999987,-223.85999999999999,1.4999999999999996,-2.73,8,-0.19433917105197906,26.627185821533203,2.0921261310577393,0.0005,-1.5954089164733887,26.432846650481224,323.4671424906375
83,0.1899999999999995,-223.67,1.4349999999999994,-2.6948192771084334,13,-0.797754168510437,12.013978958129883,1.870985746383667,0.0005,-0.8365037441253662,11.216224789619446,279.3666576648322
84,2.069999999999999,-221.6,1.0999999999999992,-2.638095238095238,9,-0.797754168510437,12.013978958129883,1.870985746383667,0.0005,-0.8365037441253662,11.216224789619446,279.3666576648322
85,-0.8800000000000003,-222.48,0.8889999999999993,-2.6174117647058823,9,-0.797754168510437,12.013978958129883,1.870985746383667,0.0005,-0.8365037441253662,11.216224789619446,279.3666576648322
86,-2.6400000000000006,-225.12,0.6439999999999996,-2.617674418604651,22,-0.2775729298591614,6.168042182922363,1.9250781536102295,0.0005,0.015083491802215576,5.890469253063202,187.77230420123956
87,4.220000000000001,-220.9,0.5049999999999997,-2.539080459770115,9,-0.2775729298591614,6.168042182922363,1.9250781536102295,0.0005,0.015083491802215576,5.890469253063202,187.77230420123956
88,4.93,-215.97,1.3529999999999995,-2.454204545454545,6,-0.2775729298591614,6.168042182922363,1.9250781536102295,0.0005,0.015083491802215576,5.890469253063202,187.77230420123956
89,1.4199999999999995,-214.55,1.4269999999999996,-2.4106741573033705,9,-0.3547418713569641,31.538959503173828,1.666929841041565,0.0005,-0.7965875864028931,31.184217631816864,200.72098767618598
90,1.2899999999999996,-213.26000000000002,1.4879999999999995,-2.3695555555555554,8,-0.3547418713569641,31.538959503173828,1.666929841041565,0.0005,-0.7965875864028931,31.184217631816864,200.72098767618598
91,4.57,-208.69000000000003,1.6209999999999993,-2.2932967032967033,9,-0.23429134488105774,7.4757795333862305,1.7047580480575562,0.0005,-0.035196542739868164,7.241488188505173,209.43652634845802
92,0.3799999999999981,-208.31000000000003,1.5549999999999997,-2.2642391304347824,16,-0.23429134488105774,7.4757795333862305,1.7047580480575562,0.0005,-0.035196542739868164,7.241488188505173,209.43652634845802
93,5.42,-202.89000000000004,2.0779999999999994,-2.1816129032258065,4,-0.3408428132534027,3.7492623329162598,1.968570351600647,0.0005,-1.6124083995819092,3.408419519662857,189.90222225174278
94,4.57,-198.32000000000005,2.3279999999999994,-2.1097872340425536,14,-0.3408428132534027,3.7492623329162598,1.968570351600647,0.0005,-1.6124083995819092,3.408419519662857,189.90222225174278
95,0.36999999999999966,-197.95000000000005,2.453,-2.083684210526316,19,-0.4255189001560211,22.958330154418945,1.7285668849945068,0.0005,-2.3242313861846924,22.532811254262924,124.1740798340858
96,4.940000000000001,-193.01000000000005,3.211,-2.0105208333333326,3,-0.4255189001560211,22.958330154418945,1.7285668849945068,0.0005,-2.3242313861846924,22.532811254262924,124.1740798340858
97,5.450000000000001,-187.56000000000006,3.3339999999999996,-1.93360824742268,5,-0.40678295493125916,5.115944862365723,1.878516435623169,0.0005,-0.5970511436462402,4.7091619074344635,123.48036752240344
98,1.1599999999999988,-186.40000000000006,2.957,-1.90204081632653,17,-0.40678295493125916,5.115944862365723,1.878516435623169,0.0005,-0.5970511436462402,4.7091619074344635,123.48036752240344
99,1.8799999999999994,-184.52000000000007,3.0029999999999997,-1.8638383838383834,6,-0.9261119961738586,4.201815605163574,1.8239390850067139,0.0005,-0.0842517614364624,3.2757036089897156,86.71128016358483
100,2.82,-181.70000000000007,3.1559999999999997,-1.8169999999999995,14,-0.9261119961738586,4.201815605163574,1.8239390850067139,0.0005,-0.0842517614364624,3.2757036089897156,86.71128016358483
101,3.9,-177.80000000000007,3.0889999999999995,-1.6279999999999994,5,-0.02969672717154026,4.390316963195801,1.8248226642608643,0.0005,-0.8559606075286865,4.3606202360242605,94.40683862329065
102,-1.700000000000001,-179.50000000000006,2.8809999999999993,-1.5289999999999995,25,0.20570778846740723,4.570528984069824,1.737038254737854,0.0005,-0.4173349142074585,4.7762367725372314,78.32118121463085
103,4.48,-175.02000000000007,2.787,-1.4242,6,0.20570778846740723,4.570528984069824,1.737038254737854,0.0005,-0.4173349142074585,4.7762367725372314,78.32118121463085
104,-2.6000000000000005,-177.62000000000006,2.07,-1.4533999999999994,25,-0.6811462640762329,1.593646764755249,2.191943883895874,0.0005,-0.059414029121398926,0.9125005006790161,82.90721949791607
105,-0.07000000000000028,-177.69000000000005,2.026,-1.3040999999999996,16,-0.6811462640762329,1.593646764755249,2.191943883895874,0.0005,-0.059414029121398926,0.9125005006790161,82.90721949791607
106,1.5099999999999976,-176.18000000000006,1.6829999999999994,-1.2386,22,-0.3196724057197571,0.768155038356781,1.688724160194397,0.0005,0.09111428260803223,0.4484826326370239,88.42752821709828
107,-0.7500000000000024,-176.93000000000006,1.0629999999999993,-1.1210999999999998,25,-0.5044881105422974,0.3388199806213379,1.668418526649475,0.0005,0.44246453046798706,-0.16566812992095947,37.212493844248606
108,0.1599999999999997,-176.77000000000007,0.9629999999999994,-1.0772,7,-0.5044881105422974,0.3388199806213379,1.668418526649475,0.0005,0.44246453046798706,-0.16566812992095947,37.212493844248606
109,1.7199999999999993,-175.05000000000007,0.9469999999999994,-0.91,9,-0.5044881105422974,0.3388199806213379,1.668418526649475,0.0005,0.44246453046798706,-0.16566812992095947,37.212493844248606
110,0.37999999999999945,-174.67000000000007,0.7029999999999991,-0.8157000000000001,11,-0.49420347809791565,2.9443857669830322,1.4760801792144775,0.0005,-0.34991395473480225,2.4501822888851166,39.457113325292795
111,0.6799999999999997,-173.99000000000007,0.38099999999999923,-0.7273000000000002,6,-0.49420347809791565,2.9443857669830322,1.4760801792144775,0.0005,-0.34991395473480225,2.4501822888851166,39.457113325292795
112,-1.6000000000000014,-175.59000000000006,0.3909999999999991,-0.6463,25,-0.2159554660320282,1.3667305707931519,1.3517053127288818,0.0005,-0.6445887088775635,1.1507751047611237,3.4408230691790878
113,1.7199999999999998,-173.87000000000006,0.11499999999999908,-0.5431000000000001,4,-0.2159554660320282,1.3667305707931519,1.3517053127288818,0.0005,-0.6445887088775635,1.1507751047611237,3.4408230691790878
114,1.5899999999999994,-172.28000000000006,0.5339999999999991,-0.42670000000000025,8,-0.2159554660320282,1.3667305707931519,1.3517053127288818,0.0005,-0.6445887088775635,1.1507751047611237,3.4408230691790878
115,5.359999999999998,-166.92000000000007,1.0769999999999988,-0.2801000000000002,17,-0.20818224549293518,1.330564260482788,1.191394567489624,0.0005,0.4664255976676941,1.122382014989853,3.372314921182876
116,0.39999999999999747,-166.52000000000007,0.9659999999999987,-0.16610000000000022,25,-0.17188355326652527,4.001467704772949,1.1537995338439941,0.0005,0.27149397134780884,3.829584151506424,2.7521138258329017
117,1.5999999999999996,-164.92000000000007,1.2009999999999992,-0.09090000000000019,5,-0.09039826691150665,1.4953393936157227,1.0347788333892822,0.0005,0.14960962533950806,1.404941126704216,2.2355680805366758
118,1.1999999999999997,-163.72000000000008,1.3049999999999993,-0.0834000000000002,5,-0.09039826691150665,1.4953393936157227,1.0347788333892822,0.0005,0.14960962533950806,1.404941126704216,2.2355680805366758
119,5.42,-158.3000000000001,1.6749999999999994,0.05579999999999975,4,-0.09039826691150665,1.4953393936157227,1.0347788333892822,0.0005,0.14960962533950806,1.404941126704216,2.2355680805366758
120,5.42,-152.8800000000001,2.1789999999999994,0.14349999999999968,4,-0.09039826691150665,1.4953393936157227,1.0347788333892822,0.0005,0.14960962533950806,1.404941126704216,2.2355680805366758
121,2.249999999999998,-150.6300000000001,2.335999999999999,0.22649999999999967,20,-0.6995961666107178,4.7375264167785645,1.0896366834640503,0.0005,0.4445640444755554,4.037930250167847,1.2096726118975942
122,1.1999999999999997,-149.43000000000012,2.6159999999999988,0.32499999999999973,5,-0.6995961666107178,4.7375264167785645,1.0896366834640503,0.0005,0.4445640444755554,4.037930250167847,1.2096726118975942
123,1.7199999999999998,-147.71000000000012,2.6159999999999988,0.3301999999999996,4,0.015539795160293579,0.7249141931533813,0.8554883003234863,0.0005,0.611907422542572,0.7404539883136749,1.9024914371381627
124,1.1999999999999997,-146.51000000000013,2.576999999999999,0.42019999999999974,5,0.015539795160293579,0.7249141931533813,0.8554883003234863,0.0005,0.611907422542572,0.7404539883136749,1.9024914371381627
125,4.9,-141.61000000000013,2.5309999999999997,0.5521999999999996,5,0.015539795160293579,0.7249141931533813,0.8554883003234863,0.0005,0.611907422542572,0.7404539883136749,1.9024914371381627
126,3.3800000000000003,-138.23000000000013,2.8289999999999997,0.6624999999999998,6,0.015539795160293579,0.7249141931533813,0.8554883003234863,0.0005,0.611907422542572,0.7404539883136749,1.9024914371381627
127,0.5099999999999993,-137.72000000000014,2.7199999999999993,0.6627999999999997,17,0.016286544501781464,2.8707587718963623,1.1488147974014282,0.0005,0.3335052728652954,2.8870453163981438,1.8474104907578628
128,-0.3500000000000012,-138.07000000000014,2.5649999999999995,0.7417999999999998,25,-0.0026400089263916016,0.20437340438365936,1.4381998777389526,0.0005,-0.1833268404006958,0.20173339545726776,1.6473322283609604
129,1.6599999999999993,-136.41000000000014,2.1889999999999996,0.7497999999999998,7,-0.0026400089263916016,0.20437340438365936,1.4381998777389526,0.0005,-0.1833268404006958,0.20173339545726776,1.6473322283609604
130,1.8799999999999986,-134.53000000000014,1.8349999999999995,0.7283999999999997,11,-0.0026400089263916016,0.20437340438365936,1.4381998777389526,0.0005,-0.1833268404006958,0.20173339545726776,1.6473322283609604
131,4.42,-130.11000000000016,2.0519999999999996,0.7387999999999996,4,-0.2744900584220886,0.4083516597747803,1.4141514301300049,0.0005,0.7767267823219299,0.13386160135269165,1.8342996914561382
132,1.3999999999999964,-128.71000000000015,2.071999999999999,0.7719999999999995,25,-0.26679354906082153,1.577691912651062,1.3476687669754028,0.0005,0.5861505270004272,1.3108983635902405,1.9390128819467243
133,0.8499999999999961,-127.86000000000016,1.9849999999999988,0.8094999999999994,25,-0.2255670130252838,1.2390474081039429,1.2597585916519165,0.0005,0.3639090657234192,1.013480395078659,1.9273175532234958
134,-0.35000000000000164,-128.21000000000015,1.829999999999999,0.8355999999999995,25,0.31241434812545776,1.1842901706695557,1.1431193351745605,0.0005,0.3335840702056885,1.4967045187950134,1.938875593542173
135,3.89,-124.32000000000015,1.7289999999999988,0.8562999999999993,8,-0.032868724316358566,1.9913005828857422,1.2975716590881348,0.0005,0.4068700075149536,1.9584318585693836,1.3852189179537395
136,5.889999999999999,-118.43000000000015,1.9799999999999986,0.9631999999999994,18,-0.12001745402812958,6.121102333068848,1.281020998954773,0.0005,0.4253780245780945,6.001084879040718,1.4177807221480525
137,4.210000000000001,-114.22000000000014,2.3499999999999988,1.0686999999999995,12,-0.12001745402812958,6.121102333068848,1.281020998954773,0.0005,0.4253780245780945,6.001084879040718,1.4177807221480525
138,5.27,-108.95000000000014,2.9119999999999986,1.2033999999999996,14,-0.22858798503875732,13.123170852661133,1.136553406715393,0.0005,0.06319314241409302,12.894582867622375,2.79439904956122
139,5.42,-103.53000000000014,3.287999999999999,1.1141999999999994,4,-0.22858798503875732,13.123170852661133,1.136553406715393,0.0005,0.06319314241409302,12.894582867622375,2.79439904956122
140,4.42,-99.11000000000014,3.5419999999999994,1.1193999999999995,4,-0.22858798503875732,13.123170852661133,1.136553406715393,0.0005,0.06319314241409302,12.894582867622375,2.79439904956122
141,0.3999999999999959,-98.71000000000015,3.139999999999999,1.0196999999999994,25,-0.4149405360221863,0.06299762427806854,1.1138418912887573,0.0005,-0.5435949563980103,-0.35194291174411774,16.579125031661626
142,4.540000000000001,-94.17000000000014,3.4539999999999993,1.0582999999999994,8,-0.4149405360221863,0.06299762427806854,1.1138418912887573,0.0005,-0.5435949563980103,-0.35194291174411774,16.579125031661626
143,5.669999999999996,-88.50000000000014,3.9359999999999986,1.1029999999999993,24,-0.19582393765449524,5.045321464538574,0.905229926109314,0.0005,0.12633436918258667,4.849497526884079,17.058460039336858
144,1.7199999999999998,-86.78000000000014,4.142999999999999,1.1354999999999995,4,-0.19582393765449524,5.045321464538574,0.905229926109314,0.0005,0.12633436918258667,4.849497526884079,17.058460039336858
