Episode,Reward
145,8.43022
146,-0.22003
147,3.56933
148,34.940455
149,22.48037
150,8.709844
151,10.098297
152,24.681189
153,4.89727
154,19.90347
155,35.894787
156,-0.35641
157,1.627863
158,7.644982
159,9.247247
160,-1.235689
161,15.878467
162,17.671977
163,-0.207515
164,8.086126
165,29.576793
166,34.180031
167,14.56834
168,11.963453
169,5.27579
170,29.035837
171,11.204995
172,21.209316
173,5.033597
174,1.710118
175,7.864412
176,23.390003
177,0.073562
178,6.41928
179,36.593392
180,13.750876
181,18.575582
182,31.154687
183,6.741007
184,30.460138
185,4.795024
186,14.693064
187,-0.190132
188,28.688509
189,3.101898
190,5.083571
191,1.551097
192,22.215121
193,12.159999
194,4.039284
195,20.036559
196,27.147484
197,3.964694
198,2.852577
199,15.316601
200,9.375757
201,2.76586
202,3.51457
203,24.105564
204,12.923384
205,10.947591
206,24.796383
207,21.065112
208,1.245007
209,26.079152
210,13.682641
211,29.727918
212,15.093595
213,0.418237
214,12.696501
215,0.134328
216,27.72277
217,4.053425
218,25.666165
219,5.610527
220,2.571432
221,0.398473
222,3.952638
223,13.344802
224,2.287649
225,9.376005
226,9.20101
227,5.274922
228,15.083572
229,3.376643
230,12.928617
231,16.451883
232,7.019313
233,8.250118
234,-0.507748
235,6.451971
236,26.704073
237,13.094608
238,9.064935
239,26.263144
240,13.30056
241,-0.66233
242,4.999374
243,36.192768
244,2.245772
245,5.928489
246,3.070383
247,1.84435
248,0.633288
249,-1.578099
250,2.31146
251,21.900024
252,16.234143
253,9.345323
254,6.876831
255,2.146507
256,-0.5111
257,25.368515
258,16.632758
259,33.961394
260,-0.843841
261,9.151841
262,5.277876
263,21.357151
264,13.200334
265,12.337002
266,27.671585
267,11.559409
268,25.259763
269,9.520352
270,8.183295
271,10.812228
272,12.359669
273,6.94393
274,3.254105
275,11.901639
276,9.520259
277,0.025473
278,29.004971
279,1.677138
280,11.885103
281,26.782788
282,4.564473
283,30.358676
284,9.421966
285,12.135534
286,13.236591
287,7.891186
288,7.274327
289,26.402855
290,6.693497
291,10.331504
292,5.016905
293,12.267599
294,6.719055
295,9.238659
296,6.429925
297,23.871039
298,3.105304
299,0.102
300,11.610057
301,28.368653
302,7.088978
303,7.72805
304,-0.636842
305,1.692779
306,11.127512
307,26.801357
308,19.357975
309,2.794982
310,22.430525
311,24.488036
312,6.711123
313,-3.385427
314,29.32729
315,27.984058
316,29.147358
317,7.811809
318,10.728191
319,1.523164
320,9.4845
321,1.281524
322,28.17644
323,0.8009
324,0.498046
325,6.892395
326,11.94951
327,1.462309
328,10.776051
329,12.279503
330,28.367642
331,12.729789
332,4.574005
333,5.952155
334,1.729623
335,6.566983
336,30.253777
337,2.399258
338,26.800112
339,26.617228
340,7.068961
341,10.771576
342,4.334159
343,8.688818
344,-1.405961
345,2.180817
346,31.700195
347,13.815624
348,27.293851
349,12.819822
350,3.753475
351,33.797429
352,33.991612
353,7.80344
354,22.681343
355,3.425656
356,11.947002
357,8.498147
358,1.270996
359,11.564644
360,30.393064
361,0.334926
362,20.902272
363,8.477563
364,11.292994
365,17.535803
366,6.182703
367,21.259927
368,10.164817
369,14.949045
370,30.970367
371,7.782035
372,6.983391
373,16.556941
374,3.711785
375,8.596461
376,15.98746
377,2.173437
378,2.227473
379,36.702397
380,5.509703
381,6.917237
382,10.908163
383,3.735641
384,3.882529
385,32.058607
386,3.966581
387,3.943174
388,11.805679
389,3.546929
390,7.432046
391,-0.589909
392,12.499411
393,11.301778
394,22.864802
395,25.502504
396,28.236283
397,2.975424
398,6.146559
399,5.411015
400,18.177831
401,3.672039
402,3.080035
403,27.014811
404,2.89139
405,26.006282
406,30.04769
407,1.59769
408,11.779182
409,17.566958
410,6.579885
411,28.549713
412,10.610973
413,9.754395
414,29.551337
415,10.06844
416,15.29321
417,12.908394
418,12.522972
419,31.449035
420,1.552634
421,17.400729
422,11.205036
423,9.48994
424,3.42474
425,6.540101
426,24.067043
427,0.22533
428,14.975136
429,11.914933
430,4.198707
431,27.844131
432,6.995353
433,-0.104138
434,10.593476
435,31.063852
436,-0.099918
437,26.83777
438,5.359404
439,3.762322
440,9.362259
441,31.866911
442,2.453374
443,4.941293
444,1.980403
445,21.960194
446,0.080247
447,28.98007
448,3.123282
449,5.323892
450,23.047315
451,5.441199
452,2.503452
453,8.36266
454,0.8196
455,17.414033
456,14.306907
457,9.472704
458,28.575065
459,2.28909
460,6.143401
461,0.486487
462,32.840991
463,17.840735
464,1.749283
465,23.030148
466,3.343517
467,33.060303
468,12.599285
469,9.186349
470,2.764187
471,18.245027
472,21.069711
473,11.15747
474,12.453598
475,6.97907
476,8.940694
477,9.739293
478,7.68852
479,28.166239
480,27.298252
481,1.359563
482,1.505369
483,-0.624056
484,24.894404
485,5.673853
486,24.205103
487,17.068394
488,7.217788
489,33.154523
490,28.301776
491,33.192083
492,1.33383
493,30.072216
494,5.639963
495,11.28828
496,29.348015
497,17.080465
498,5.753397
499,8.184447
500,30.423893
501,8.471445
502,12.216118
503,6.834495
504,32.575566
505,4.168651
506,33.520433
507,12.808251
508,20.572506
509,34.397351
510,6.45885
511,12.425963
512,10.452522
513,34.838394
514,30.958208
515,22.9315
516,4.878643
517,3.41675
518,7.290531
519,2.230402
520,6.378302
521,25.619175
522,30.452062
523,11.695435
524,1.527692
525,9.572125
526,6.043051
527,3.20956
528,10.707592
529,30.718822
530,4.758491
531,16.66567
532,31.853848
533,25.965804
534,13.301422
535,16.013008
536,8.694208
537,8.407831
538,0.228725
539,34.162198
540,14.852652
541,7.092466
542,14.293492
543,25.258088
544,0.80178
545,2.554774
546,5.709315
547,3.661897
548,4.531992
549,17.032389
550,21.235708
551,-0.932881
552,11.388561
553,10.709972
554,2.952117
555,17.317913
556,27.721509
557,5.490292
558,5.020345
559,4.613991
560,11.652913
561,14.87935
562,25.516518
563,1.595184
564,16.506525
565,1.005155
566,8.934821
567,4.789907
568,11.438495
569,23.056089
570,10.333655
571,16.942466
572,12.563208
573,29.250293
574,2.920594
575,-0.494225
576,9.816784
577,11.257956
578,17.416558
579,26.9015
580,18.286132
581,26.228958
582,24.031951
583,5.668007
584,8.106362
585,29.410092
586,17.349458
587,6.352684
588,30.467534
589,3.334229
590,4.817219
591,30.577833
592,29.730162
593,13.541318
594,4.344213
595,29.396059
596,8.918571
597,2.49123
598,11.196861
599,2.938399
600,12.171158
601,31.438127
602,6.906305
603,17.711703
604,5.571553
605,1.29064
606,14.279009
607,27.180626
608,2.458734
609,26.860809
610,34.725916
611,11.558945
612,12.901279
613,27.082339
614,10.694429
615,-0.099218
616,4.925609
617,4.08546
618,34.257769
619,42.595603
620,5.524948
621,9.31362
622,12.627111
623,8.992654
624,30.039012
625,2.547648
626,2.13418
627,5.514893
628,38.335815
629,29.185209
630,25.794707
631,22.904515
632,34.977731
633,36.916454
634,30.919202
635,25.941224
636,27.568704
637,3.01907
638,2.266242
639,8.461066
640,3.836996
641,5.922716
642,35.69858
643,8.656425
644,24.653805
645,9.90494
646,35.343737
647,12.663661
648,13.889644
649,11.18624
650,2.99568
651,14.438206
652,4.105192
653,10.136318
654,33.917501
655,6.733941
656,3.994029
657,31.591846
658,27.706141
659,27.043906
660,7.495595
661,33.02145
662,7.143813
663,18.905827
664,9.654836
665,15.992359
666,11.624408
667,16.015035
668,32.792209
669,21.241093
670,34.423913
671,10.045335
672,2.231688
673,7.459408
674,2.065163
675,4.250288
676,18.838372
677,5.77297
678,16.457231
679,11.225371
680,15.56348
681,28.998476
682,8.254897
683,9.31039
684,13.090259
685,20.560943
686,3.554064
687,2.703384
688,4.26815
689,-0.011683
690,27.224492
691,7.992103
692,14.658237
693,7.239549
694,-0.280005
695,1.611139
696,14.417885
697,3.52429
698,7.156495
699,32.417218
700,3.985185
701,11.902205
702,4.716694
703,10.528398
704,14.892106
705,16.822848
706,5.993069
707,1.271831
708,18.023742
709,1.262633
710,7.252682
711,33.468803
712,25.253153
713,2.632178
714,12.164779
715,13.803454
716,1.877207
717,19.260002
718,12.68483
719,9.947
720,1.498691
721,15.888278
722,8.102261
723,6.807456
724,39.658736
725,14.256856
726,3.878223
727,14.02147
728,33.973657
729,24.26384
730,19.439964
731,19.965335
732,14.636945
733,23.478803
734,40.189507
735,2.85893
736,17.298571
737,2.453237
738,19.929135
739,8.122585
740,34.177052
741,33.351958
742,11.255021
743,10.667382
744,7.919047
745,7.449798
746,37.055233
747,8.005678
748,3.185477
749,4.658661
750,9.477135
751,28.426028
752,24.141233
753,12.251184
754,40.653671
755,36.704831
756,39.093544
757,4.953076
758,4.723396
759,20.785015
760,8.49944
761,21.700646
762,40.602391
763,33.96477
764,6.190891
765,33.839285
766,12.646747
767,10.390799
768,11.285209
769,10.01763
770,9.003677
771,33.487931
772,14.721132
773,15.953081
774,8.338636
775,39.682688
776,3.078169
777,19.367184
778,4.927706
779,28.569108
780,15.038883
781,11.740554
782,10.565949
783,8.596394
784,34.055051
785,16.068519
786,2.360425
787,38.408409
788,21.110052
789,7.714129
790,18.272546
791,14.125355
792,2.652133
793,9.992706
794,31.354595
795,18.102907
796,18.911693
797,26.532258
798,2.383483
799,29.026579
800,27.961267
801,16.402344
802,17.716082
803,15.855167
804,4.112506
805,2.419035
806,1.677525
807,15.396279
808,-0.524862
809,13.850455
810,5.108474
811,6.600929
812,17.497888
813,4.350784
814,15.476846
815,39.338912
816,19.596579
817,19.474409
818,11.722332
819,6.715631
820,1.581092
821,7.538792
822,41.856706
823,24.53032
824,32.967692
825,12.722468
826,3.9064
827,35.840732
828,33.850864
829,15.350394
830,40.524279
831,17.530193
832,21.41781
833,7.242871
834,10.052877
835,37.481898
836,20.444682
837,8.751419
838,24.096317
839,9.668407
840,6.050913
841,24.363354
842,48.164007
843,29.524045
844,17.456149
845,32.112029
846,30.808449
847,6.230789
848,43.471921
849,18.169501
850,14.58904
851,40.075292
852,1.802658
853,3.41935
854,6.156661
855,22.954697
856,13.062686
857,15.973033
858,33.918756
859,7.761407
860,44.910115
861,4.555854
862,2.628814
863,42.334769
864,44.521861
865,14.315701
866,19.299616
867,3.261459
868,10.792873
869,3.349443
870,13.54813
871,12.093635
872,1.077185
873,35.055078
874,8.782067
875,42.59319
876,8.048458
877,21.351668
878,28.718549
879,9.555809
880,6.237727
881,3.126354
882,4.601918
883,15.008571
884,18.25458
885,1.847587
886,19.156912
887,14.905131
888,2.337697
889,9.596062
890,11.433792
891,29.748954
892,5.221362
893,4.459621
894,26.084471
895,31.405588
896,-0.018973
897,19.52613
898,34.070123
899,10.47844
900,41.538074
901,17.330828
902,14.741727
903,14.875178
904,25.083132
905,26.114196
906,30.961133
907,21.425592
908,39.004082
909,15.620611
910,18.543148
911,23.156889
912,10.952011
913,28.310837
914,3.26704
915,11.917549
916,3.408469
917,11.093551
918,8.218244
919,36.224914
920,17.56962
921,15.340814
922,22.530856
923,17.761664
924,4.170433
925,11.070479
926,12.95863
927,17.6853
928,0.768347
929,18.544147
930,46.587583
931,13.067421
932,25.270876
933,12.364999
934,3.10811
935,22.385564
936,7.805404
937,14.350668
938,6.487526
939,33.376888
940,19.849331
941,6.329157
942,44.88744
943,17.177547
944,40.290375
945,16.325418
946,3.165837
947,9.683059
948,16.403365
949,10.915435
950,6.685989
951,6.29763
952,41.591562
953,31.964326
954,3.748046
955,5.095717
956,3.160617
957,20.9128
958,22.318325
959,27.89788
960,26.360826
961,9.881984
962,5.99142
963,2.177941
964,6.373487
965,15.790297
966,35.665994
967,18.885549
968,26.600288
969,41.544866
970,18.577959
971,27.297467
972,15.496048
973,10.168437
974,33.922562
975,28.86642
976,6.034212
977,2.370828
978,0.535261
979,20.105643
980,29.186733
981,8.785021
982,32.886903
983,5.552647
984,40.578965
985,16.090177
986,16.342418
987,17.90413
988,6.995337
989,4.703903
990,1.640429
991,26.269878
992,14.897532
993,47.36787
994,8.306671
995,21.5762
996,18.54272
997,7.076035
998,29.774632
999,14.353622
1000,43.32832
1001,2.990204
1002,21.168353
1003,22.619442
1004,4.738458
1005,0.85902
1006,40.347052
1007,47.833825
1008,51.108007
1009,47.222771
1010,11.585901
1011,9.527473
1012,2.932015
1013,34.192278
1014,1.425309
1015,5.307079
1016,16.32132
1017,13.801293
1018,16.548603
1019,33.517846
1020,14.453949
1021,13.475071
1022,21.110088
1023,3.820047
1024,25.455957
1025,12.410907
1026,14.912815
1027,8.134089
1028,43.328884
1029,8.391103
1030,30.742816
1031,3.568959
1032,9.190633
1033,13.384786
1034,25.512143
1035,21.54542
1036,30.966266
1037,7.766695
1038,5.440533
1039,2.181988
1040,20.467538
1041,7.773939
1042,7.231966
1043,4.219136
1044,3.257205
1045,5.546971
1046,9.191541
1047,0.935609
1048,19.648106
1049,23.436483
1050,52.760553
1051,45.137148
1052,11.675823
1053,35.805771
1054,10.464038
1055,51.966594
1056,20.982072
1057,7.109786
1058,8.53708
1059,2.879903
1060,19.564011
1061,9.438011
1062,9.501386
1063,19.958544
1064,13.187793
1065,19.014065
1066,42.190893
1067,1.318454
1068,10.332272
1069,20.740032
1070,43.854098
1071,9.931711
1072,3.670014
1073,12.239048
1074,29.200212
1075,10.840848
1076,7.146673
1077,0.226987
1078,4.841212
1079,12.726553
1080,7.558152
1081,3.68033
1082,8.624511
1083,4.205735
1084,19.143871
1085,5.347406
1086,25.563525
1087,30.218927
1088,11.98866
1089,2.372759
1090,15.16873
1091,46.01489
1092,11.047326
1093,41.337344
1094,22.928447
1095,21.161188
1096,17.2838
1097,30.451126
1098,4.753454
1099,2.945276
1100,17.922939
1101,0.808851
1102,2.727076
1103,14.999503
1104,7.097471
1105,20.157404
1106,0.381637
1107,47.061304
1108,14.828783
1109,42.418054
1110,20.525046
1111,3.881063
1112,12.003419
1113,7.075603
1114,25.080219
1115,10.096817
1116,19.704217
1117,6.525478
1118,2.455095
1119,23.402834
1120,21.393323
1121,27.451646
1122,9.21471
1123,12.001012
1124,6.523228
1125,10.025992
1126,44.427305
1127,3.148935
1128,18.400901
1129,6.627506
1130,1.820062
1131,15.877571
1132,11.580671
1133,9.260248
1134,19.603349
1135,5.821372
1136,25.37688
1137,44.496131
1138,7.369807
1139,15.335672
1140,30.799165
1141,11.145431
1142,4.303219
1143,12.464346
1144,10.732996
1145,17.872574
1146,10.527949
1147,34.788839
1148,8.209915
1149,21.897737
1150,13.262334
1151,44.908597
1152,28.434293
1153,9.94705
1154,9.052796
1155,21.3224
1156,34.113222
1157,1.464651
1158,16.504894
1159,22.051554
1160,13.386251
1161,22.681001
1162,26.04
1163,37.172837
1164,51.829176
1165,24.05954
1166,33.500714
1167,3.110144
1168,3.858115
1169,0.041013
1170,3.656077
1171,12.561977
1172,4.108436
1173,18.090816
1174,38.035551
1175,11.262583
1176,22.245242
1177,10.570829
1178,16.633444
1179,8.380325
1180,14.398964
1181,24.391948
1182,17.746669
1183,44.105971
1184,10.642178
1185,17.292938
1186,30.196036
1187,8.040914
1188,24.610072
1189,19.906519
1190,11.635459
1191,29.120333
1192,18.964831
1193,11.483767
1194,31.353516
1195,4.66695
1196,19.806252
1197,23.245411
1198,17.841363
1199,50.173028
1200,13.781716
1201,46.533656
1202,23.970807
1203,33.244528
1204,6.051592
1205,20.785687
1206,53.084674
1207,12.665459
1208,15.215755
1209,13.012296
1210,25.537217
1211,17.364345
1212,18.186565
1213,8.484068
1214,19.481597
1215,17.549152
1216,29.982733
1217,13.529775
1218,3.557835
1219,24.934
1220,7.53105
1221,8.684772
1222,18.717832
1223,5.131998
1224,55.324175
1225,25.555934
1226,9.932317
1227,20.729919
1228,24.177322
1229,54.55321
1230,1.182978
1231,6.694242
1232,16.523628
1233,6.294463
1234,0.700745
1235,46.598205
1236,20.69613
1237,19.423086
1238,24.234055
1239,24.182514
1240,11.182745
1241,2.907684
1242,4.86602
1243,17.102693
1244,31.718323
1245,8.323392
1246,52.62146
1247,18.415919
1248,13.979238
1249,3.841161
1250,1.032989
1251,23.068584
1252,27.010544
1253,27.852332
1254,3.055642
1255,22.948884
1256,1.789393
1257,8.880627
1258,2.771429
1259,6.644204
1260,28.868157
1261,5.218973
1262,11.426005
1263,19.333693
1264,0.311972
1265,15.163521
1266,12.426889
1267,47.887597
1268,20.455718
1269,29.086523
1270,17.146834
1271,16.036353
1272,33.027586
1273,10.934852
1274,11.637312
1275,4.932966
1276,52.117158
1277,1.918113
1278,1.879549
1279,7.717244
1280,19.396137
1281,31.025234
1282,1.549041
1283,14.950014
1284,5.056105
1285,36.397063
1286,1.406879
1287,3.69607
1288,46.258097
1289,8.551531
1290,2.323088
1291,5.953406
1292,4.460182
1293,2.474285
1294,0.837825
1295,3.037026
1296,15.101501
1297,31.697647
1298,52.887882
1299,32.028788
1300,25.584735
1301,27.780011
1302,35.93951
1303,4.185507
1304,3.474054
1305,29.270047
1306,35.89528
1307,26.76377
1308,6.756093
1309,5.52382
1310,11.737881
1311,16.832123
1312,31.5972
1313,8.747549
1314,13.915339
1315,30.275537
1316,13.463088
1317,42.145222
1318,10.757383
1319,7.639729
1320,22.243988
1321,19.665426
1322,19.601576
1323,25.798892
1324,12.781211
1325,2.338044
1326,14.605507
1327,7.810353
1328,12.626069
1329,40.594791
1330,31.203042
1331,11.784121
1332,30.857723
1333,7.673573
1334,6.39238
1335,9.502944
1336,9.628072
1337,23.374535
1338,25.090149
1339,5.088051
1340,48.754461
1341,4.33038
1342,16.965414
1343,3.829924
1344,25.678602
1345,17.249021
1346,22.858705
1347,32.32823
1348,18.851246
1349,0.857164
1350,21.364232
1351,50.379979
1352,46.853369
1353,17.090404
1354,14.740365
1355,0.966941
1356,21.396607
1357,1.640491
1358,22.29719
1359,38.958271
1360,10.197362
1361,21.829246
1362,17.685848
1363,24.905016
1364,34.093725
1365,24.006497
1366,24.74157
1367,6.402117
1368,7.073833
1369,48.821522
1370,9.387508
1371,20.747577
1372,22.024878
1373,26.083028
1374,12.224383
1375,10.166966
1376,-0.16931
1377,14.008387
1378,32.807364
1379,11.002179
1380,16.545721
1381,26.931717
1382,8.185989
1383,49.929486
1384,35.173941
1385,2.478892
1386,16.376863
1387,40.07519
1388,2.255751
1389,25.001354
1390,17.22172
1391,9.607596
1392,11.209083
1393,20.084589
1394,18.214816
1395,30.824267
1396,30.263151
1397,6.200095
1398,10.3103
1399,46.010051
1400,24.109933
1401,7.819377
1402,17.248481
1403,4.79581
1404,11.680091
1405,7.903861
1406,10.603825
1407,45.226501
1408,22.252023
1409,5.911335
1410,23.73315
1411,12.566514
1412,-0.810628
1413,18.164293
1414,3.925482
1415,5.387762
1416,15.533846
1417,20.800239
1418,14.135033
1419,11.395009
1420,3.660693
1421,2.022497
1422,17.595681
1423,25.674774
1424,12.406073
1425,21.082791
1426,4.019976
1427,19.389027
1428,19.232286
1429,22.02366
1430,9.353509
1431,4.183664
1432,20.233274
1433,2.948021
1434,24.991764
1435,8.355357
1436,34.544215
1437,33.688868
1438,28.321012
1439,45.975989
1440,6.066996
1441,42.320315
1442,27.307695
1443,13.437328
1444,20.689938
1445,34.1881
1446,13.654648
1447,11.181581
1448,10.192609
1449,26.202725
1450,8.200956
1451,12.225436
1452,15.13292
1453,4.274498
1454,11.061379
1455,8.829797
1456,31.592146
1457,27.72783
1458,53.185165
1459,10.667161
1460,32.897824
1461,9.227583
1462,5.807624
1463,30.462993
1464,12.884792
1465,9.292572
1466,3.352307
1467,21.099109
1468,5.217801
1469,6.521265
1470,0.457368
1471,12.087052
1472,37.326497
1473,2.014303
1474,48.149137
1475,20.70491
1476,9.612156
1477,23.046028
1478,19.699717
1479,24.151684
1480,18.926174
1481,49.856377
1482,15.430838
1483,26.740905
1484,7.231091
1485,3.945738
1486,4.371078
1487,3.408415
1488,34.588585
1489,20.164838
1490,21.118608
1491,5.54263
1492,26.358918
1493,7.470532
1494,7.09857
1495,41.716497
1496,6.575779
1497,1.72696
1498,5.0026
1499,17.835793
1500,11.07786
1501,52.173922
1502,5.7325
1503,30.954171
1504,4.918696
1505,4.645091
1506,16.54438
1507,13.001348
1508,11.89681
1509,3.003606
1510,16.591484
1511,15.790489
1512,0.30935
1513,16.503433
1514,27.499253
1515,4.016004
1516,26.593088
1517,6.579647
1518,11.379872
1519,37.199257
1520,-0.801424
1521,39.128705
1522,53.389866
1523,13.20497
1524,27.395638
1525,14.129914
1526,12.253062
1527,18.306208
1528,4.379725
1529,8.75078
1530,1.518238
1531,30.265398
1532,12.572205
1533,25.487449
1534,51.642434
1535,6.67365
1536,7.168984
1537,21.446178
1538,51.030297
1539,16.797581
1540,1.788178
1541,16.410696
1542,3.499707
1543,2.496973
1544,10.805554
1545,28.635475
1546,2.139925
1547,51.808584
1548,3.696326
1549,26.690867
1550,-1.156864
1551,8.077419
1552,38.106536
1553,51.429975
1554,20.565058
1555,21.337344
1556,18.265571
1557,9.401151
1558,33.62673
1559,14.430319
1560,9.836536
1561,24.566053
1562,18.149115
1563,35.741912
1564,9.879646
1565,20.376641
1566,16.97775
1567,28.320525
1568,8.961046
1569,36.180632
1570,4.730122
1571,26.766092
1572,35.197317
1573,52.280641
1574,25.603686
1575,3.799063
1576,19.298081
1577,4.297785
1578,21.795781
1579,44.182969
1580,3.860549
1581,32.763565
1582,13.211304
1583,24.219024
1584,14.582262
1585,28.534538
1586,9.909211
1587,6.027671
1588,8.187809
1589,22.004227
1590,2.356092
1591,21.949216
1592,46.262116
1593,51.795269
1594,8.292249
1595,37.564944
1596,30.477179
1597,2.615306
1598,23.253619
1599,35.094731
1600,54.75015
1601,16.118133
1602,4.369709
1603,52.65214
1604,-0.052793
1605,10.538297
1606,19.821923
1607,9.756805
1608,48.86915
1609,17.276297
1610,9.937082
1611,18.685403
1612,10.492822
1613,6.24157
1614,53.419178
1615,15.230204
1616,27.813827
1617,10.267631
1618,23.394792
1619,23.467119
1620,27.909196
1621,10.286701
1622,50.976634
1623,19.509696
1624,9.932832
1625,20.215781
1626,51.881749
1627,11.037171
1628,19.879948
1629,2.129475
1630,6.20219
1631,25.868385
1632,11.069097
1633,10.23837
1634,3.797204
1635,32.244723
1636,17.54771
1637,14.149349
1638,32.259348
1639,5.222725
1640,11.032645
1641,22.653359
1642,37.1066
1643,14.920416
1644,53.819102
1645,25.61283
1646,22.164759
1647,18.812334
1648,25.893192
1649,28.51499
1650,54.123715
1651,2.601255
1652,11.818463
1653,30.388415
1654,50.271827
1655,2.534929
1656,12.783641
1657,6.652697
1658,35.719482
1659,18.130382
1660,15.624681
1661,12.296726
1662,7.729254
1663,1.263209
1664,7.866399
1665,3.202914
1666,11.55921
1667,26.115774
1668,7.631212
1669,42.819435
1670,25.966844
1671,11.396754
1672,16.579244
1673,20.409359
1674,1.976404
1675,1.442282
1676,17.02691
1677,18.304598
1678,14.001325
1679,24.204099
1680,6.336549
1681,16.117501
1682,28.715622
1683,22.821284
1684,19.662736
1685,23.80772
1686,47.534383
1687,23.442204
1688,19.728238
1689,24.181536
1690,22.165177
1691,3.941479
1692,19.829026
1693,8.605164
1694,4.795274
1695,17.383399
1696,37.38565
1697,38.141591
1698,34.898685
1699,6.554822
1700,14.074335
1701,31.836028
1702,8.48442
1703,35.241805
1704,21.624612
1705,6.478923
1706,34.396353
1707,4.470811
1708,25.211343
1709,33.510373
1710,26.629759
1711,31.091955
1712,23.769377
1713,18.782519
1714,32.832907
1715,2.617838
1716,50.857994
1717,11.812661
1718,6.154123
1719,58.157212
1720,10.95706
1721,20.385722
1722,5.760402
1723,13.54377
1724,4.751784
1725,4.468046
1726,56.627221
1727,54.161991
1728,26.036293
1729,10.87812
1730,3.984638
1731,10.480788
1732,6.618422
1733,14.089297
1734,28.451005
1735,4.481389
1736,20.70637
1737,23.194204
1738,24.266348
1739,3.079291
1740,6.129417
1741,0.819444
1742,24.775988
1743,0.648963
1744,30.205054
1745,32.685625
1746,42.42246
1747,1.565737
1748,2.325463
1749,10.156107
1750,5.310591
1751,35.79897
1752,15.951681
1753,37.081394
1754,7.806501
1755,23.995121
1756,24.016803
1757,20.802294
1758,21.687097
1759,9.050522
1760,12.289432
1761,36.210838
1762,30.440828
1763,8.287439
1764,15.081026
1765,49.899282
1766,21.458836
1767,11.26267
1768,20.522931
1769,5.544234
1770,35.47936
1771,0.541876
1772,30.549356
1773,14.607939
1774,3.651543
1775,0.961065
1776,12.395407
1777,5.30737
1778,27.156288
1779,35.591212
1780,28.260867
1781,12.003335
1782,23.356282
1783,10.043589
1784,36.042322
1785,17.493732
1786,28.403598
1787,6.377337
1788,5.100603
1789,12.654295
1790,0.715034
1791,11.813813
1792,15.152947
1793,51.012338
1794,2.38614
1795,25.483365
1796,36.139738
1797,16.818354
1798,4.785572
1799,25.267741
1800,21.603859
1801,37.512191
1802,46.530036
1803,38.28822
1804,37.533155
1805,3.902795
1806,4.865014
1807,13.547948
1808,54.219189
1809,29.592382
1810,18.768581
1811,12.063148
1812,52.293141
1813,32.185407
1814,26.150436
1815,11.222014
1816,26.533706
1817,1.383557
1818,24.325332
1819,31.729246
1820,21.121045
1821,5.324495
1822,9.061726
1823,35.201476
1824,24.002235
1825,56.791419
1826,8.988257
1827,28.628927
1828,12.738024
1829,22.677664
1830,29.263338
1831,42.446993
1832,34.540294
1833,6.30121
1834,11.946525
1835,7.837784
1836,33.287856
1837,14.70126
1838,1.578378
1839,10.472955
1840,32.947598
1841,19.63454
1842,20.132499
1843,9.623526
1844,3.462843
1845,36.925138
1846,10.956301
1847,7.295205
1848,12.751796
1849,20.259506
1850,17.751101
1851,19.626144
1852,12.778557
1853,13.71584
1854,25.73075
1855,10.346717
1856,26.699636
1857,4.340449
1858,21.050876
1859,26.13938
1860,5.025021
1861,5.458634
1862,23.119014
1863,32.848828
1864,32.765843
1865,33.639014
1866,14.388313
1867,7.75328
1868,56.177445
