Timestep,Entropy,Policy_Loss,Value_Loss
251,0.0,14.095736503601074,16.997011184692383
252,0.0,0.039484474807977676,0.0007360761519521475
253,0.0,4.075991630554199,7.152095794677734
254,0.0,-0.11392975598573685,0.001078450819477439
255,0.0,-2.3642475605010986,0.3891627788543701
256,0.0,0.19606970250606537,1.8136013746261597
257,0.0,18.45258331298828,21.8494930267334
258,0.0,0.48124855756759644,38.768192291259766
259,0.0,0.03400062397122383,0.22021043300628662
260,0.0,0.02537280134856701,0.0014879312366247177
261,0.0,3.9062631130218506,10.79881763458252
262,0.0,0.1039191335439682,0.12920862436294556
263,0.0,27.089387893676758,95.14683532714844
264,0.0,0.5293012857437134,26.612775802612305
265,0.0,0.06430083513259888,0.2072383612394333
266,0.0,-3.347419023513794,0.770888090133667
267,0.0,0.01284974254667759,0.00016427460650447756
268,0.0,14.148035049438477,51.50043869018555
269,0.0,0.3824688196182251,28.742136001586914
270,0.0,0.04860461875796318,0.27542299032211304
271,0.0,2.204507827758789,3.350980281829834
272,0.0,0.039931949228048325,0.17176207900047302
273,0.0,5.694261074066162,2.544208288192749
274,0.0,11.058768272399902,3.0553698539733887
275,0.0,0.21927595138549805,0.058560069650411606
276,0.0,0.03606240823864937,0.0636695921421051
277,0.0,0.05648889020085335,0.05843240022659302
278,0.0,0.07258106768131256,0.05141027271747589
279,0.0,1.175944447517395,0.20966686308383942
280,0.0,0.0661197230219841,0.4857834577560425
281,0.0,1.8422002792358398,0.7007909417152405
282,0.0,50.15013885498047,116.5877685546875
283,0.0,4.351566791534424,27.157503128051758
284,0.0,0.6270974278450012,0.22173748910427094
285,0.0,0.3491474688053131,0.5139156579971313
286,0.0,2.043198585510254,0.48757869005203247
287,0.0,0.12914110720157623,0.4889325201511383
288,0.0,-2.331413984298706,0.2810181975364685
289,0.0,0.6615040898323059,0.36323636770248413
290,0.0,3.2836127281188965,0.3683794438838959
291,0.0,0.39093202352523804,0.23346209526062012
292,0.0,2.1282870769500732,0.7994775176048279
293,0.0,0.5775684714317322,2.066087245941162
294,0.0,3.377190351486206,1.3662461042404175
295,0.0,-1.4807933568954468,0.2103388011455536
296,0.0,0.2584967315196991,0.18266357481479645
297,0.0,0.13412746787071228,0.16402432322502136
298,0.0,0.09368983656167984,0.16210825741291046
299,0.0,0.08864808827638626,0.17548011243343353
300,0.0,0.07656870037317276,0.17099125683307648
301,0.0,0.0688551813364029,0.17235898971557617
302,0.0,0.06686312705278397,0.1797364205121994
303,0.0,0.07035207748413086,0.20367541909217834
304,0.0,0.03834737092256546,0.0712963342666626
305,0.0,-3.090250015258789,0.32742825150489807
306,0.0,0.03787584230303764,0.1160045936703682
307,0.0,0.04443240910768509,0.12187927216291428
308,0.0,0.04850186035037041,0.12339213490486145
309,0.0,1.7423484325408936,0.2033669501543045
310,0.0,0.42666444182395935,26.00973129272461
311,0.0,0.5343266725540161,0.3308831751346588
312,0.0,0.05584852397441864,0.4604916572570801
313,0.0,0.8177014589309692,0.1844056248664856
314,0.0,0.2645634114742279,4.576888561248779
315,0.0,1.5469363927841187,0.13428857922554016
316,0.0,0.22872982919216156,4.990083694458008
317,0.0,0.3317887485027313,0.7366235852241516
318,0.0,0.0287427119910717,0.2690007984638214
319,0.0,0.026381485164165497,0.05153399333357811
320,0.0,0.037093084305524826,0.05925605446100235
321,0.0,-1.9458824396133423,102.69802856445312
322,0.0,0.1518941968679428,32.07670974731445
323,0.0,0.10077999532222748,0.1952950656414032
324,0.0,0.6185864210128784,7.355752944946289
325,0.0,0.04603848233819008,0.12334118038415909
326,0.0,0.23860874772071838,6.680284023284912
327,0.0,0.09833209961652756,0.11379722505807877
328,0.0,0.22319777309894562,6.5670695304870605
329,0.0,1.3860667943954468,0.30945634841918945
330,0.0,0.009591029956936836,0.21186889708042145
331,0.0,0.17189069092273712,0.017196986824274063
332,0.0,-0.33420807123184204,72.33255767822266
333,0.0,0.23367604613304138,36.84015655517578
334,0.0,-0.20623540878295898,0.06202969700098038
335,0.0,0.01125287264585495,1.0316648483276367
336,0.0,1.7965885400772095,0.17353354394435883
337,0.0,0.16748826205730438,2.3408608436584473
338,0.0,0.44586631655693054,0.19066490232944489
339,0.0,0.18158164620399475,5.414202690124512
340,0.0,0.20453481376171112,0.03316342830657959
341,0.0,0.08768215775489807,1.1213668584823608
342,0.0,0.06913603842258453,0.185797318816185
343,0.0,0.04827701672911644,0.17124374210834503
344,0.0,0.048583097755908966,0.18600918352603912
345,0.0,0.046004876494407654,0.17754735052585602
346,0.0,-3.0207767486572266,0.22780458629131317
347,0.0,0.0161743126809597,0.0944567546248436
348,0.0,0.01919618621468544,0.0957462415099144
349,0.0,0.02020465023815632,0.07636643201112747
350,0.0,0.027244994416832924,0.10266754031181335
351,0.0,0.02940204367041588,0.0783553496003151
352,0.0,-3.665097236633301,0.2632276117801666
353,0.0,0.02258695662021637,0.1400797963142395
354,0.0,0.024550896137952805,0.12278462946414948
355,0.0,0.026990795508027077,0.12207864224910736
356,0.0,0.030044276267290115,0.10241474211215973
357,0.0,0.03586992248892784,0.10328042507171631
358,0.0,0.03744857758283615,0.09878597408533096
359,0.0,0.04647642374038696,0.11464936286211014
360,0.0,0.0422842763364315,0.09036435186862946
361,0.0,0.001989292213693261,0.00014215971168596298
362,0.0,0.23471800982952118,0.1387932002544403
363,0.0,0.23906801640987396,31.043607711791992
364,0.0,0.0037540700286626816,0.00010617802763590589
365,0.0,0.010474657639861107,1.0236226320266724
366,0.0,0.399776428937912,0.2376897931098938
367,0.0,0.01902448944747448,0.5403039455413818
368,0.0,0.07162933796644211,0.27370235323905945
369,0.0,0.03989493101835251,0.6274130940437317
370,0.0,0.05681468918919563,0.503191351890564
371,0.0,0.0353018082678318,0.42148783802986145
372,0.0,0.006958120968192816,0.010567069984972477
373,0.0,0.03025677427649498,1.1126207113265991
374,0.0,0.008992076851427555,0.005211191717535257
375,0.0,0.01567528396844864,1.1542625427246094
376,0.0,-0.003502494189888239,8.971789065981284e-05
377,0.0,0.008826364763081074,1.2194721698760986
378,0.0,12.5703125,4.6901373863220215
379,0.0,0.009013311937451363,0.00030665844678878784
380,0.0,0.012773633003234863,1.0333834886550903
381,0.0,0.02424301952123642,0.00035654479870572686
382,0.0,11.166048049926758,4.1845550537109375
383,0.0,0.60799640417099,27.50872802734375
384,0.0,0.02294430322945118,0.008891787379980087
385,0.0,0.030999204143881798,1.0244684219360352
386,0.0,0.02552948333323002,0.003689991310238838
387,0.0,0.022761400789022446,1.206808090209961
388,0.0,0.7496694326400757,0.24709418416023254
389,0.0,0.3349747657775879,5.945542335510254
390,0.0,0.22879283130168915,0.1641456037759781
391,0.0,0.2234436720609665,5.882463455200195
392,0.0,0.6759294867515564,0.06287024170160294
393,0.0,0.02018987201154232,1.0569876432418823
394,0.0,0.38949069380760193,0.1602475494146347
395,0.0,0.11032963544130325,5.013498306274414
396,0.0,0.07020149379968643,0.14828231930732727
397,0.0,0.062418270856142044,3.5808403491973877
398,0.0,0.019288670271635056,0.03714793547987938
399,0.0,-0.16807284951210022,74.67024230957031
400,0.0,0.014905177056789398,34.49723815917969
401,0.0,0.001462088432163,0.19264152646064758
402,0.0,0.9484524726867676,10.882889747619629
403,0.0,0.002810965059325099,0.11982333660125732
404,0.0,0.18424968421459198,10.739021301269531
405,0.0,0.011023043654859066,0.11708022654056549
406,0.0,0.0631912499666214,10.945574760437012
407,0.0,0.01992514356970787,0.11450017988681793
408,0.0,0.0350801907479763,10.905142784118652
409,0.0,0.03858788684010506,0.11250162869691849
410,0.0,0.027943065389990807,10.894704818725586
411,0.0,0.04143565520644188,0.10403763502836227
412,0.0,0.023698585107922554,10.881999969482422
413,0.0,0.050905853509902954,0.1051085814833641
414,0.0,0.024069687351584435,10.961977005004883
415,0.0,0.0072663575410842896,0.012784423306584358
416,0.0,0.01281015481799841,7.174088478088379
417,0.0,0.07442054897546768,0.01227724738419056
418,0.0,-0.05993667244911194,61.825191497802734
419,0.0,0.016388162970542908,29.85513687133789
420,0.0,0.0035400893539190292,0.21834829449653625
421,0.0,0.038447704166173935,4.0265913009643555
422,0.0,0.00435639126226306,0.1287040114402771
423,0.0,0.02424679696559906,4.37017297744751
424,0.0,0.007303698919713497,0.1311187446117401
425,0.0,0.017439337447285652,3.579777956008911
426,0.0,0.0043748002499341965,0.026523759588599205
427,0.0,-0.06533239036798477,72.92754364013672
428,0.0,0.023791592568159103,39.32939910888672
429,0.0,0.008127654902637005,0.20815008878707886
430,0.0,0.05161742493510246,10.799541473388672
431,0.0,0.012483996339142323,0.12866610288619995
432,0.0,0.028716493397951126,10.844017028808594
433,0.0,0.016077984124422073,0.12151183933019638
434,0.0,0.021622076630592346,10.869175910949707
435,0.0,0.020823445171117783,0.11514051258563995
436,0.0,0.01774461381137371,10.92623233795166
437,0.0,0.024642491713166237,0.10153311491012573
438,0.0,0.014467221684753895,10.093071937561035
439,0.0,0.038620226085186005,0.11477959156036377
440,0.0,0.012040858156979084,6.109602451324463
441,0.0,0.013157806359231472,0.014651140198111534
442,0.0,0.010703183710575104,8.764320373535156
443,0.0,-6.645602226257324,105.42684173583984
444,0.0,0.023714344948530197,31.73638153076172
445,0.0,0.020710667595267296,0.18462920188903809
446,0.0,0.01067865639925003,7.087523460388184
447,0.0,0.018365725874900818,0.11275847256183624
448,0.0,0.009196304716169834,6.020622730255127
449,0.0,0.026395905762910843,0.10663537681102753
450,0.0,0.008120943792164326,5.1757493019104
451,0.0,0.04400016367435455,0.10843129456043243
452,0.0,-0.035215482115745544,74.78445434570312
453,0.0,0.059886813163757324,30.86014175415039
454,0.0,0.1337006539106369,0.27008405327796936
455,0.0,0.019289309158921242,6.8007612228393555
456,0.0,0.007757267449051142,0.16521000862121582
457,0.0,0.01578337512910366,6.994044780731201
458,0.0,0.011324364691972733,0.16174033284187317
459,0.0,0.013892031274735928,7.3748602867126465
460,0.0,0.014573466032743454,0.16200776398181915
461,0.0,0.013855699449777603,8.970035552978516
462,0.0,-1.02755868434906,0.06573747098445892
463,0.0,0.0019139214418828487,1.1287144422531128
464,0.0,0.002515742089599371,0.16608133912086487
465,0.0,0.019176829606294632,4.640072822570801
466,0.0,0.0018659982597455382,0.15549226105213165
467,0.0,0.014195642434060574,2.3582699298858643
468,0.0,0.0009211229626089334,0.03658072277903557
469,0.0,-0.07692905515432358,82.96700286865234
470,0.0,0.012113656848669052,37.61751937866211
471,0.0,0.0031743329018354416,0.21395502984523773
472,0.0,0.02379506453871727,7.6670379638671875
473,0.0,0.0033681804779917,0.11874832957983017
474,0.0,0.014577998779714108,6.01066780090332
475,0.0,0.005919041112065315,0.12802766263484955
476,0.0,0.012338820844888687,5.727895259857178
477,0.0,0.013613074086606503,0.12907829880714417
478,0.0,0.010328602977097034,5.45517635345459
479,0.0,0.02139456756412983,0.13234736025333405
480,0.0,0.010009786114096642,5.832705020904541
481,0.0,0.04401904717087746,0.12426239997148514
482,0.0,0.010618006810545921,6.217888355255127
483,0.0,0.016476435586810112,0.13371996581554413
484,0.0,0.011873875744640827,7.8741912841796875
485,0.0,0.010662700049579144,0.12309052795171738
486,0.0,0.01096734032034874,7.886688232421875
487,0.0,0.010347256436944008,0.1095283105969429
488,0.0,0.009808935225009918,7.828752517700195
489,0.0,0.022314975038170815,0.11748707294464111
490,0.0,0.008798426017165184,7.86353874206543
491,0.0,0.03584553301334381,0.1125061884522438
492,0.0,0.007937696762382984,6.829202651977539
493,0.0,0.016682475805282593,0.01783437281847
494,0.0,0.005893977824598551,5.243377208709717
495,0.0,0.2868710160255432,0.15506967902183533
496,0.0,0.0630890280008316,0.40874990820884705
497,0.0,0.00881011039018631,0.030105486512184143
498,0.0,0.02677500806748867,0.5875334739685059
499,0.0,-2.232659101486206,95.9930191040039
500,0.0,0.01844950020313263,27.015703201293945
501,0.0,0.014096486382186413,0.2710758447647095
502,0.0,0.0068083894439041615,4.001248359680176
503,0.0,0.0070707532577216625,0.15805931389331818
504,0.0,0.006953941658139229,3.725100517272949
505,0.0,0.009542913176119328,0.16500303149223328
506,0.0,0.0067605990916490555,2.8597469329833984
507,0.0,0.005032776389271021,0.037413716316223145
508,0.0,-0.03738423436880112,76.01936340332031
509,0.0,0.018496982753276825,30.67392349243164
510,0.0,0.012265017256140709,0.21750719845294952
511,0.0,0.013341733254492283,7.495187759399414
512,0.0,0.02887885645031929,0.1448417752981186
513,0.0,0.010336766019463539,6.315536975860596
514,0.0,0.036225326359272,0.13494934141635895
515,0.0,0.01089930534362793,7.69116735458374
516,0.0,0.04050256684422493,0.12783047556877136
517,0.0,0.010856367647647858,7.761973857879639
518,0.0,0.03494168817996979,0.12905679643154144
519,0.0,0.010605784133076668,7.6226582527160645
520,0.0,0.06644050776958466,0.11739394813776016
521,0.0,0.01021347101777792,5.427471160888672
522,0.0,0.03303755447268486,0.1324511468410492
523,0.0,0.011351174674928188,7.0367045402526855
524,0.0,0.04348326474428177,0.10622970759868622
525,0.0,0.009868022054433823,6.7051591873168945
526,0.0,0.053036462515592575,0.02120988629758358
527,0.0,0.010648956522345543,6.690365314483643
528,0.0,-0.47913193702697754,0.21372570097446442
529,0.0,0.017516056075692177,1.3296889066696167
530,0.0,-1.321555495262146,104.4447250366211
531,0.0,0.2162206918001175,38.91606521606445
532,0.0,23.30954933166504,39.07876968383789
533,0.0,0.01794135570526123,26.077810287475586
534,0.0,0.011048280633985996,0.23384298384189606
535,0.0,0.009358043782413006,1.7621628046035767
536,0.0,0.01219379436224699,0.14227107167243958
537,0.0,0.010277112014591694,1.576022982597351
538,0.0,0.014895313419401646,0.1318344622850418
539,0.0,-0.10933401435613632,92.34842681884766
540,0.0,0.05166180431842804,32.02827835083008
541,0.0,0.12034539133310318,0.2805105447769165
542,0.0,0.05040867626667023,8.473725318908691
543,0.0,0.007477172650396824,0.16443198919296265
544,0.0,0.02252945676445961,8.861310958862305
545,0.0,0.014086280949413776,0.15632805228233337
546,0.0,0.015374775044620037,8.98953628540039
547,0.0,0.02339966408908367,0.16636745631694794
548,0.0,0.012539245188236237,7.373828411102295
549,0.0,0.04067779332399368,0.14970088005065918
550,0.0,0.011861219070851803,8.930058479309082
551,0.0,0.08977767825126648,0.15830019116401672
552,0.0,0.013017067685723305,9.022970199584961
553,0.0,0.023923587054014206,0.13777317106723785
554,0.0,0.010604645125567913,8.978631973266602
555,0.0,0.3534625172615051,0.010680326260626316
556,0.0,0.020553773269057274,1.719454288482666
557,0.0,12.3411283493042,5.2340826988220215
558,0.0,0.02849595993757248,0.0008675921126268804
559,0.0,0.036658331751823425,2.4482662677764893
560,0.0,8.328323364257812,5.941105365753174
561,0.0,-1.3004083633422852,0.1273299902677536
562,0.0,-1.4941802024841309,0.12863892316818237
563,0.0,-1.5024785995483398,0.13530972599983215
564,0.0,-0.010950710624456406,0.009513486176729202
565,0.0,0.09884939342737198,2.741481304168701
566,0.0,-1.3903950452804565,0.13372847437858582
567,0.0,-0.631991982460022,0.20239529013633728
568,0.0,0.0076337335631251335,3.119565010070801
569,0.0,0.48744404315948486,4.909688472747803
570,0.0,0.0029773085843771696,35.361358642578125
571,0.0,0.0007342980825342238,0.22645796835422516
572,0.0,0.1550462543964386,7.659801483154297
573,0.0,0.0009098153677769005,0.14762263000011444
574,0.0,0.02275470830500126,5.7227349281311035
575,0.0,0.0008541115093976259,0.13673530519008636
576,0.0,0.017525477334856987,4.652221202850342
577,0.0,0.0008167414925992489,0.12159404903650284
578,0.0,0.013975530862808228,2.8928444385528564
579,0.0,0.0009672349551692605,0.11860232055187225
580,0.0,0.014104400761425495,2.311805486679077
581,0.0,-0.03947548195719719,103.1809310913086
582,0.0,0.008548111654818058,28.129810333251953
583,0.0,0.06522822380065918,0.25861793756484985
584,0.0,0.0037002242170274258,6.290356636047363
585,0.0,0.011928205378353596,0.15525314211845398
